CampaignID,CampaignName,PlatformID,CampaignTypeID,IndustryID,CampaignObjective,StartDate,EndDate,CampaignDuration,Status,Budget,Cost,Revenue,Profit,ROI,ROAS,Impressions,Reach,Clicks,CTR,CPC,CPM,Conversions,ConversionRate,TargetAudience,DeviceTarget,Region,IsViral,IsLossMaking
CAM000110,Cross-group web-enabled encoding,2,4,2,Conversion,2026-05-14,2026-08-12,90,Active,14306.13,51146.95,70166.25,19019.3,37.19,1.37,1171294,715694,32442,0.0277,1.58,43.67,1746,0.05382,B2C,Mobile,Asia-Pacific,False,True
CAM000111,Down-sized incremental matrix,7,1,3,Lead Generation,2025-11-21,2025-12-21,30,Completed,35582.54,77285.1,49200.85,-28084.24,-30.0,0.64,1470014,533194,13004,0.00885,5.94,52.57,975,0.07498,B2B,All,North America,False,True
CAM000112,Polarized didactic initiative,4,2,6,Brand Awareness,2025-12-21,2026-01-20,30,Completed,50135.01,117231.98,339017.16,221785.18,189.18,2.89,1639752,457538,33336,0.02033,3.52,71.49,2052,0.06156,B2B,All,Latin America,False,False
CAM000113,Centralized composite implementation,1,1,8,Brand Awareness,2026-01-01,2026-03-02,60,Completed,37237.32,226376.94,744050.32,517673.38,228.68,3.29,2876244,2095752,91122,0.03168,2.48,78.71,7137,0.07832,B2C,All,North America,False,False
CAM000114,Adaptive human-resource firmware,6,4,5,Brand Awareness,2024-09-16,2024-10-16,30,Completed,7824.64,3536.55,10700.42,7163.87,202.57,3.03,284843,72407,3200,0.01124,1.11,12.42,128,0.04,B2C,All,Asia-Pacific,False,False
CAM000115,Persevering executive interface,5,1,6,Conversion,2026-08-14,2026-10-13,60,Completed,29425.89,22986.67,64912.06,41925.39,182.39,2.82,1265424,431556,21044,0.01663,1.09,18.17,1418,0.06738,B2B,All,Europe,False,False
CAM000116,Total upward-trending toolset,6,1,3,Brand Awareness,2025-11-16,2025-12-16,30,Completed,10757.5,5556.33,15200.55,9644.22,173.57,2.74,360887,90191,5499,0.01524,1.01,15.4,374,0.06801,B2B,Mobile,Global,False,False
CAM000117,Realigned stable structure,7,3,7,Retention,2025-12-12,2026-02-10,60,Completed,37618.29,45710.65,126907.39,81196.74,177.63,2.78,1010867,492711,9873,0.00977,4.63,45.22,513,0.05196,B2B,Mobile,Europe,False,False
CAM000118,Pre-emptive coherent core,7,6,9,Brand Awareness,2025-08-30,2025-10-29,60,Active,26569.05,21867.56,44065.26,22197.7,101.51,2.02,1105779,256579,4965,0.00449,4.4,19.78,177,0.03565,B2B,All,Europe,False,True
CAM000119,Implemented didactic approach,5,1,10,Brand Awareness,2024-09-03,2024-10-03,30,Draft,44169.62,78391.5,220960.13,142568.62,181.87,2.82,2706827,1292369,56217,0.02077,1.39,28.96,4264,0.07585,B2C,All,North America,False,False
CAM000120,Reduced user-facing moratorium,7,2,8,Conversion,2025-02-10,2025-04-11,60,Completed,28190.21,46347.14,122553.75,76206.61,164.43,2.64,983818,331972,8979,0.00913,5.16,47.11,526,0.05858,B2B,Mobile,Europe,False,False
CAM000121,Centralized value-added functionalities,6,5,6,Lead Generation,2026-07-21,2026-08-20,30,Paused,4580.82,2609.1,6615.38,4006.29,153.55,2.54,202947,95946,2476,0.0122,1.05,12.86,88,0.03554,B2C,All,North America,False,False
CAM000122,Centralized actuating paradigm,3,4,4,Conversion,2025-05-10,2025-06-09,30,Completed,30008.89,49699.43,20637.7,-29061.74,-30.0,0.42,1862316,718212,34506,0.01853,1.44,26.69,2100,0.06086,B2C,Desktop,North America,False,True
CAM000123,Polarized motivating moderator,3,6,10,Conversion,2026-08-10,2026-09-24,45,Completed,17016.27,14610.36,47393.0,32782.64,224.38,3.24,1002979,559961,10463,0.01043,1.4,14.57,395,0.03775,B2B,Mobile,North America,False,False
CAM000124,Diverse analyzing migration,6,6,3,Lead Generation,2026-06-30,2026-08-29,60,Active,18581.2,6113.19,15215.62,9102.43,148.9,2.49,876372,305653,6365,0.00726,0.96,6.98,272,0.04273,B2B,All,Global,False,False
CAM000125,Configurable contextually-based architecture,7,1,2,Conversion,2026-06-01,2026-07-16,45,Active,18404.73,35646.42,92795.69,57149.26,160.32,2.6,768205,662177,7759,0.0101,4.59,46.4,486,0.06264,B2C,All,North America,False,False
CAM000126,Right-sized asymmetric service-desk,4,5,8,Retention,2025-06-06,2025-07-06,30,Completed,11232.45,25698.19,71407.54,45709.35,177.87,2.78,617377,259356,8606,0.01394,2.99,41.62,322,0.03742,B2C,Mobile,Global,False,False
CAM000127,Front-line impactful capability,4,6,4,Conversion,2025-07-24,2025-08-23,30,Completed,54428.45,52899.3,144570.75,91671.46,173.29,2.73,2138039,609950,21097,0.00987,2.51,24.74,666,0.03157,B2B,Desktop,Asia-Pacific,False,False
CAM000128,Re-contextualized dynamic paradigm,4,2,2,Lead Generation,2025-09-09,2025-10-24,45,Completed,80437.17,303704.48,158215.95,-145488.53,-30.0,0.52,3867974,2453154,103060,0.02664,2.95,78.52,6168,0.05985,B2C,All,North America,False,True
CAM000129,Right-sized 6thgeneration process improvement,1,6,10,Retention,2026-06-04,2026-09-02,90,Completed,14997.14,46899.29,138067.25,91167.95,194.39,2.94,926677,300056,17945,0.01936,2.61,50.61,601,0.03349,B2B,All,Latin America,False,False
CAM000130,Configurable intangible protocol,6,6,4,Retention,2025-07-12,2025-08-11,30,Completed,43211.49,13794.77,3728.93,-10065.85,-30.0,0.27,2088395,570015,12421,0.00595,1.11,6.61,453,0.03647,B2C,All,North America,False,True
CAM000131,Reduced non-volatile model,6,3,1,Brand Awareness,2024-11-13,2025-02-11,90,Completed,5620.21,3892.41,10723.4,6830.98,175.49,2.75,244604,173436,3788,0.01549,1.03,15.91,249,0.06573,B2C,All,Asia-Pacific,False,False
CAM000132,Intuitive empowering database,1,3,3,Conversion,2026-04-27,2026-05-27,30,Completed,9090.48,63868.92,209700.14,145831.22,228.33,3.28,759803,502882,27536,0.03624,2.32,84.06,1658,0.06021,B2C,Desktop,North America,False,False
CAM000133,Synchronized transitional functionalities,3,2,10,Brand Awareness,2024-10-19,2025-01-17,90,Draft,87348.86,200346.69,594219.2,393872.51,196.6,2.97,5220564,587189,133988,0.02567,1.5,38.38,9557,0.07133,B2C,Desktop,Europe,False,False
CAM000134,Front-line empowering infrastructure,6,1,7,Brand Awareness,2024-08-26,2024-09-25,30,Completed,10675.95,8844.82,238272.66,229427.84,1500.0,26.94,552324,312676,9416,0.01705,0.94,16.01,529,0.05618,B2C,All,Europe,True,False
CAM000135,De-engineered static project,6,3,4,Retention,2026-02-19,2026-05-20,90,Completed,23652.66,13089.35,35825.21,22735.86,173.7,2.74,1094096,509307,12920,0.01181,1.01,11.96,671,0.05193,B2C,All,North America,False,False
CAM000136,Innovative logistical functionalities,7,1,4,Conversion,2025-07-29,2025-09-27,60,Draft,24428.19,47501.66,129984.2,82482.54,173.64,2.74,1080126,385991,9987,0.00925,4.76,43.98,699,0.06999,B2C,Mobile,North America,False,False
CAM000137,Versatile asynchronous access,2,3,7,Retention,2026-05-10,2026-08-08,90,Completed,3407.44,5678.67,19013.49,13334.82,234.82,3.35,157871,77102,4072,0.0258,1.39,35.97,232,0.05697,B2C,All,Asia-Pacific,False,False
CAM000138,Persevering regional open system,5,3,10,Conversion,2025-09-01,2025-11-30,90,Completed,15139.37,18172.38,3571.69,-14600.68,-30.0,0.2,1209808,1065404,16788,0.01388,1.08,15.02,1027,0.06117,B2C,Desktop,Europe,False,True
CAM000139,Cross-platform asynchronous monitoring,2,4,9,Retention,2025-05-29,2025-06-28,30,Draft,59759.23,109769.49,329952.56,220183.07,200.59,3.01,3623225,1514210,79755,0.02201,1.38,30.3,3318,0.0416,B2C,Mobile,North America,False,False
CAM000140,Extended motivating firmware,6,2,2,Brand Awareness,2025-06-14,2025-07-14,30,Active,36761.88,19844.44,52904.08,33059.64,166.59,2.67,1165995,402382,22101,0.01896,0.9,17.02,1087,0.04918,B2C,Mobile,Europe,False,False
CAM000141,De-engineered grid-enabled architecture,6,5,7,Brand Awareness,2024-11-27,2025-01-11,45,Completed,26973.75,9084.88,26605.44,17520.56,192.85,2.93,1171078,123883,11181,0.00955,0.81,7.76,604,0.05402,B2C,Desktop,Asia-Pacific,False,False
CAM000142,Fully-configurable holistic forecast,1,5,10,Brand Awareness,2026-06-19,2026-07-19,30,Active,2391.15,10853.57,36121.86,25268.29,232.81,3.33,180238,83580,4045,0.02245,2.68,60.22,176,0.04351,B2B,Desktop,North America,False,False
CAM000143,Diverse leadingedge moratorium,2,1,2,Brand Awareness,2025-06-03,2025-08-02,60,Active,11998.18,37715.5,111722.12,74006.62,196.22,2.96,786439,415755,28454,0.03618,1.33,47.96,1666,0.05855,B2B,All,Asia-Pacific,False,False
CAM000144,Triple-buffered exuding pricing structure,1,2,4,Lead Generation,2024-12-03,2025-02-01,60,Active,2912.41,19982.1,12710.69,-7271.41,-30.0,0.64,259333,93299,7098,0.02737,2.82,77.05,509,0.07171,B2B,Desktop,Europe,False,True
CAM000145,Streamlined multi-tasking access,5,1,2,Conversion,2026-02-05,2026-04-06,60,Completed,35988.27,59935.22,173390.22,113455.0,189.3,2.89,2127167,1538581,42277,0.01987,1.42,28.18,2882,0.06817,B2C,Mobile,North America,False,False
CAM000146,Synchronized neutral framework,4,4,3,Conversion,2025-11-04,2025-12-19,45,Completed,5581.47,16814.98,8811.26,-8003.72,-30.0,0.52,313320,119457,5355,0.01709,3.14,53.67,283,0.05285,B2B,All,Asia-Pacific,False,True
CAM000147,Switchable bi-directional challenge,6,4,3,Lead Generation,2024-09-25,2024-12-24,90,Completed,28297.07,16305.15,48763.1,32457.95,199.07,2.99,1141025,601693,17006,0.0149,0.96,14.29,939,0.05522,B2C,Mobile,Europe,False,False
CAM000148,Fundamental bifurcated benchmark,6,2,6,Brand Awareness,2026-08-15,2026-09-29,45,Completed,61943.5,39732.37,39806.53,74.16,0.19,1.0,2409187,1582426,35395,0.01469,1.12,16.49,2426,0.06854,B2B,All,Asia-Pacific,False,True
CAM000149,User-friendly neutral collaboration,1,3,1,Lead Generation,2025-06-16,2025-07-16,30,Completed,1897.25,19002.96,61377.37,42374.4,222.99,3.23,188869,44040,6857,0.03631,2.77,100.61,384,0.056,B2C,All,North America,False,False
CAM000150,Future-proofed executive portal,2,2,10,Retention,2024-10-27,2024-12-11,45,Draft,47108.35,132555.6,419461.11,286905.51,216.44,3.16,2455525,852715,72392,0.02948,1.83,53.98,4254,0.05876,B2B,All,North America,False,False
CAM000151,Expanded transitional Graphical User Interface,6,4,8,Retention,2026-04-12,2026-06-11,60,Completed,2183.95,950.88,2366.5,1415.62,148.87,2.49,93871,19010,985,0.0105,0.97,10.13,38,0.03858,B2B,Desktop,Europe,False,False
CAM000152,Expanded systemic productivity,2,4,1,Lead Generation,2026-08-14,2026-09-28,45,Completed,4573.61,9713.05,31382.83,21669.78,223.1,3.23,256295,162409,6408,0.02501,1.52,37.9,435,0.06788,B2C,All,Latin America,False,False
CAM000153,Fundamental motivating matrix,3,1,5,Retention,2025-06-29,2025-07-29,30,Completed,8705.22,22289.6,61299.09,39009.49,175.01,2.75,482165,111408,12450,0.02582,1.79,46.23,808,0.0649,B2C,All,Global,False,False
CAM000154,Function-based actuating array,1,6,1,Lead Generation,2025-03-22,2025-04-21,30,Completed,3166.25,5651.38,9369.73,3718.34,65.8,1.66,159003,73062,2172,0.01366,2.6,35.54,47,0.02164,B2C,All,North America,False,True
CAM000155,Sharable interactive focus group,2,5,8,Lead Generation,2026-04-06,2026-07-05,90,Completed,15450.23,37693.88,115039.26,77345.37,205.19,3.05,998021,58608,22811,0.02286,1.65,37.77,737,0.03231,B2C,All,North America,False,False
CAM000156,Balanced 24hour groupware,4,1,8,Retention,2025-07-04,2025-08-03,30,Active,30222.71,138101.66,446595.05,308493.4,223.38,3.23,1826251,459432,40024,0.02192,3.45,75.62,2369,0.05919,B2C,Mobile,Europe,False,False
CAM000157,Visionary clear-thinking productivity,3,4,4,Retention,2024-12-14,2025-01-28,45,Completed,16549.09,42041.63,5724.84,-36316.79,-30.0,0.14,975732,414103,20841,0.02136,2.02,43.09,1027,0.04928,B2C,Desktop,Europe,False,True
CAM000158,Fundamental cohesive support,3,6,4,Lead Generation,2025-10-24,2025-12-08,45,Completed,9276.11,11579.38,34522.9,22943.52,198.14,2.98,567466,281398,6692,0.01179,1.73,20.41,255,0.03811,B2C,All,North America,False,False
CAM000159,Organic neutral strategy,3,6,3,Brand Awareness,2025-11-22,2026-01-21,60,Completed,35107.93,64578.34,167155.01,102576.67,158.84,2.59,2589930,777619,35091,0.01355,1.84,24.93,1471,0.04192,B2C,Mobile,North America,False,False
CAM000160,Optimized next generation access,4,1,1,Retention,2026-04-18,2026-06-02,45,Active,21428.3,80372.71,21057.42,-59315.29,-30.0,0.26,1060635,330490,24275,0.02289,3.31,75.78,1456,0.05998,B2C,Desktop,Asia-Pacific,False,True
CAM000161,Customizable asynchronous solution,7,1,5,Conversion,2025-01-09,2025-02-23,45,Completed,17910.19,30717.93,89687.36,58969.44,191.97,2.92,616383,417489,5571,0.00904,5.51,49.84,375,0.06731,B2C,Mobile,North America,False,False
CAM000162,Distributed needs-based alliance,3,5,3,Brand Awareness,2025-11-07,2025-12-07,30,Active,17369.13,50787.88,160226.87,109438.99,215.48,3.15,1198923,790761,28571,0.02383,1.78,42.36,1298,0.04543,B2C,All,North America,False,False
CAM000163,Multi-layered optimal neural-net,4,5,6,Lead Generation,2025-05-12,2025-06-26,45,Paused,10942.17,22684.75,3670.09,-19014.66,-30.0,0.16,587838,253848,7672,0.01305,2.96,38.59,309,0.04028,B2C,Mobile,Europe,False,True
CAM000164,Digitized intermediate capacity,5,1,7,Lead Generation,2026-08-12,2026-10-11,60,Active,4328.91,6036.69,15162.34,9125.64,151.17,2.51,292585,51794,5111,0.01747,1.18,20.63,322,0.063,B2C,Desktop,Asia-Pacific,False,False
CAM000165,Balanced fault-tolerant hierarchy,2,4,4,Lead Generation,2026-05-18,2026-08-16,90,Completed,9222.06,13838.01,28345.53,14507.52,104.84,2.05,429086,341559,10601,0.02471,1.31,32.25,411,0.03877,B2C,Desktop,Global,False,True
CAM000166,Balanced heuristic database,6,4,4,Retention,2026-03-18,2026-04-17,30,Completed,12527.78,8375.31,24533.26,16157.95,192.92,2.93,616355,243765,7770,0.01261,1.08,13.59,392,0.05045,B2B,Desktop,North America,False,False
CAM000167,Synergized dynamic secured line,7,5,10,Conversion,2025-04-19,2025-06-03,45,Paused,10467.49,11468.54,33011.42,21542.88,187.84,2.88,310245,108815,2373,0.00765,4.83,36.97,86,0.03624,B2C,Desktop,North America,False,False
CAM000168,Customer-focused heuristic time-frame,4,5,8,Conversion,2025-02-10,2025-05-11,90,Paused,24752.43,61053.5,166592.39,105538.89,172.86,2.73,1267799,135001,19106,0.01507,3.2,48.16,919,0.0481,B2C,All,Europe,False,False
CAM000169,Realigned incremental process improvement,2,2,4,Brand Awareness,2026-05-27,2026-06-26,30,Active,11477.75,32360.33,26169.73,-6190.59,-19.13,0.81,692937,124432,18917,0.0273,1.71,46.7,1265,0.06687,B2C,All,Europe,False,True
CAM000170,User-friendly coherent encoding,6,3,2,Retention,2025-03-23,2025-05-22,60,Completed,21634.86,13049.46,38117.51,25068.05,192.1,2.92,845534,394662,11885,0.01406,1.1,15.43,644,0.05419,B2C,Mobile,North America,False,False
CAM000171,Diverse context-sensitive installation,1,1,7,Lead Generation,2026-04-30,2026-05-30,30,Completed,26724.22,119919.06,401966.84,282047.78,235.2,3.35,1391196,584399,51539,0.03705,2.33,86.2,3073,0.05962,B2C,Desktop,Global,False,False
CAM000172,Assimilated context-sensitive support,6,2,3,Brand Awareness,2024-11-08,2024-12-08,30,Completed,7936.76,3958.57,9553.2,5594.63,141.33,2.41,297636,15754,3590,0.01206,1.1,13.3,264,0.07354,B2C,Desktop,North America,False,False
CAM000173,Managed zero tolerance installation,1,2,9,Lead Generation,2026-06-20,2026-08-04,45,Active,23121.85,126568.85,352787.8,226218.95,178.73,2.79,1593785,529849,51640,0.0324,2.45,79.41,3639,0.07047,B2C,Mobile,Asia-Pacific,False,False
CAM000174,Synchronized user-facing workforce,2,2,9,Brand Awareness,2024-12-23,2025-02-21,60,Completed,13489.22,24303.25,71547.74,47244.49,194.4,2.94,745980,356526,17211,0.02307,1.41,32.58,947,0.05502,B2C,All,North America,False,False
CAM000175,Fully-configurable encompassing complexity,6,6,3,Conversion,2026-02-08,2026-04-09,60,Active,1812.5,902.02,2311.66,1409.63,156.27,2.56,115010,17673,858,0.00746,1.05,7.84,27,0.03147,B2C,All,Asia-Pacific,False,False
CAM000176,Total bi-directional implementation,6,2,1,Brand Awareness,2026-01-18,2026-02-17,30,Completed,4932.73,4559.74,12205.8,7646.06,167.69,2.68,270328,158303,4371,0.01617,1.04,16.87,228,0.05216,B2C,All,Asia-Pacific,False,False
CAM000177,Automated methodical definition,6,4,10,Brand Awareness,2025-06-04,2025-07-04,30,Active,25798.88,12757.94,32572.1,19814.17,155.31,2.55,1162205,274827,12602,0.01084,1.01,10.98,561,0.04452,B2B,All,Europe,False,False
CAM000178,Exclusive logistical hardware,4,4,6,Conversion,2025-03-29,2025-04-28,30,Completed,9403.14,25545.86,80155.74,54609.88,213.77,3.14,439709,232602,8470,0.01926,3.02,58.1,352,0.04156,B2B,All,North America,False,False
CAM000179,Integrated discrete definition,5,3,6,Lead Generation,2026-01-19,2026-03-20,60,Completed,9080.26,16513.4,16922.8,409.4,2.48,1.02,705879,251502,12433,0.01761,1.33,23.39,734,0.05904,B2C,All,North America,False,True
CAM000180,Assimilated stable core,7,1,10,Conversion,2025-11-13,2025-12-13,30,Completed,49664.66,105193.98,63458.29,-41735.69,-30.0,0.6,1732079,350012,20129,0.01162,5.23,60.73,1262,0.0627,B2B,Mobile,North America,False,True
CAM000181,Open-architected full-range focus group,2,6,2,Lead Generation,2026-06-18,2026-07-18,30,Paused,54670.9,121628.11,368534.48,246906.38,203.0,3.03,4033759,3301629,72153,0.01789,1.69,30.15,2584,0.03581,B2B,All,Global,False,False
CAM000182,Cloned zero administration focus group,2,3,1,Retention,2026-02-25,2026-05-26,90,Completed,12996.19,42742.32,134120.32,91378.0,213.79,3.14,1233539,900206,32146,0.02606,1.33,34.65,2083,0.0648,B2C,All,North America,False,False
CAM000183,Monitored secondary migration,7,5,9,Retention,2025-01-13,2025-03-14,60,Completed,22464.03,26119.35,41958.19,15838.84,60.64,1.61,786742,322044,5786,0.00736,4.51,33.2,229,0.03958,B2C,Mobile,Europe,False,True
CAM000184,Open-architected systematic monitoring,3,5,3,Lead Generation,2024-12-27,2025-01-26,30,Completed,59520.55,131639.12,388779.65,257140.53,195.34,2.95,3494638,559805,62493,0.01788,2.11,37.67,2573,0.04117,B2C,Desktop,Asia-Pacific,False,False
CAM000185,Managed 4thgeneration budgetary management,3,3,8,Conversion,2026-06-05,2026-08-04,60,Active,7194.59,25050.96,77283.81,52232.85,208.51,3.09,642269,285760,15248,0.02374,1.64,39.0,797,0.05227,B2C,All,Europe,False,False
CAM000186,Fundamental context-sensitive paradigm,1,6,2,Brand Awareness,2024-11-02,2024-12-02,30,Completed,76641.12,209626.57,39528.16,-170098.41,-30.0,0.19,5528634,2666377,84199,0.01523,2.49,37.92,2280,0.02708,B2C,All,Asia-Pacific,False,True
CAM000187,Fundamental 5thgeneration benchmark,2,1,4,Retention,2026-02-23,2026-03-25,30,Completed,17714.59,30821.72,96287.79,65466.07,212.4,3.12,734711,230583,23019,0.03133,1.34,41.95,1475,0.06408,B2C,Mobile,North America,False,False
CAM000188,Right-sized intermediate hardware,6,1,1,Conversion,2025-08-02,2025-09-01,30,Draft,27657.01,13520.69,38108.14,24587.45,181.85,2.82,973031,518825,13003,0.01336,1.04,13.9,810,0.06229,B2C,Mobile,Asia-Pacific,False,False
CAM000189,Upgradable zero tolerance functionalities,3,3,2,Retention,2025-05-19,2025-06-18,30,Completed,20086.14,37245.15,40270.47,3025.32,8.12,1.08,802534,483530,22749,0.02835,1.64,46.41,1289,0.05666,B2C,All,North America,False,True
CAM000190,Optional real-time migration,4,5,10,Retention,2025-09-25,2025-11-09,45,Completed,16739.09,32804.77,97654.56,64849.79,197.68,2.98,740681,159182,11877,0.01604,2.76,44.29,520,0.04378,B2C,Mobile,North America,False,False
CAM000191,Customizable human-resource orchestration,7,1,1,Retention,2024-09-14,2024-11-13,60,Completed,31078.87,37601.98,115750.57,78148.6,207.83,3.08,722976,416487,6732,0.00931,5.59,52.01,412,0.0612,B2B,All,Europe,False,False
CAM000192,Ergonomic eco-centric analyzer,4,3,1,Conversion,2026-05-05,2026-07-04,60,Completed,5262.23,16149.1,10756.49,-5392.6,-30.0,0.67,321443,105187,6356,0.01977,2.54,50.24,398,0.06262,B2B,Mobile,Europe,False,True
CAM000193,Triple-buffered intermediate ability,3,1,4,Lead Generation,2025-06-27,2025-08-11,45,Active,2221.59,6169.69,18232.26,12062.58,195.51,2.96,142460,48244,3952,0.02775,1.56,43.31,268,0.06781,B2C,Mobile,Latin America,False,False
CAM000194,Programmable national software,5,2,7,Lead Generation,2025-04-23,2025-07-22,90,Completed,32794.59,41724.39,110899.01,69174.62,165.79,2.66,1618270,1067823,28058,0.01734,1.49,25.78,1452,0.05175,B2B,All,North America,False,False
CAM000195,Up-sized user-facing support,4,4,2,Lead Generation,2026-07-23,2026-09-06,45,Paused,42820.76,81759.34,245277.48,163518.14,200.0,3.0,1467851,963784,24346,0.01659,3.36,55.7,1364,0.05603,B2B,All,Asia-Pacific,False,False
