PurchaseID,CustomerID,CampaignID,PurchaseDate,PurchaseAmount,DiscountApplied,NetAmount,PaymentMethod,PurchaseStatus,ProfitMargin
PUR000269,CUST03571,CAM007604,2024-10-04,247.01,0.0,247.01,Credit Card,Completed,0.225
PUR000270,CUST04029,CAM001214,2026-06-29,1599.65,0.01,1583.65,Debit Card,Completed,0.445
PUR000271,CUST04291,CAM007025,2025-12-07,1949.31,0.04,1871.34,Debit Card,Completed,0.41
PUR000272,CUST00053,CAM007049,2025-04-01,1043.48,0.0,1043.48,Google Pay,Completed,0.326
PUR000273,CUST03592,CAM008625,2025-02-07,213.68,0.03,207.27,Apple Pay,Completed,0.356
PUR000274,CUST01579,CAM008166,2025-12-26,2244.04,0.0,2244.04,Google Pay,Completed,0.369
PUR000275,CUST00252,CAM005458,2026-04-28,610.49,0.18,500.6,PayPal,Completed,0.289
PUR000276,CUST00407,CAM003305,2024-11-21,117.69,0.0,117.69,PayPal,Completed,0.305
PUR000277,CUST03754,CAM001009,2024-12-18,527.71,0.0,527.71,Debit Card,Cancelled,0.226
PUR000278,CUST02749,CAM009794,2026-04-12,87.16,0.13,75.83,Credit Card,Completed,0.321
PUR000279,CUST01337,CAM002843,2026-07-29,220.1,0.02,215.7,Credit Card,Completed,0.374
PUR000280,CUST02296,CAM000920,2026-01-10,1963.74,0.0,1963.74,PayPal,Completed,0.278
PUR000281,CUST01354,CAM005968,2025-01-25,1882.22,0.0,1882.22,Debit Card,Completed,0.357
PUR000282,CUST01939,CAM009370,2024-11-08,1367.9,0.17,1135.36,Credit Card,Completed,0.223
PUR000283,CUST03743,CAM009155,2025-08-12,1338.86,0.0,1338.86,Google Pay,Completed,0.337
PUR000284,CUST03353,CAM007022,2025-06-03,105.31,0.23,81.09,Debit Card,Completed,0.219
PUR000285,CUST04566,CAM003524,2026-05-02,538.65,0.0,538.65,Google Pay,Pending,0.401
PUR000286,CUST04125,CAM009334,2025-02-24,130.16,0.0,130.16,Google Pay,Completed,0.393
PUR000287,CUST02141,CAM002040,2026-01-17,429.24,0.0,429.24,Apple Pay,Completed,0.358
PUR000288,CUST01232,CAM007063,2026-06-12,275.77,0.0,275.77,Debit Card,Completed,0.396
PUR000289,CUST02994,CAM001993,2025-09-01,260.14,0.05,247.13,Apple Pay,Completed,0.364
PUR000290,CUST01293,CAM001580,2025-02-25,62.52,0.0,62.52,Debit Card,Pending,0.202
PUR000291,CUST04628,CAM004407,2025-08-20,1375.83,0.0,1375.83,Debit Card,Refunded,0.438
PUR000292,CUST01632,CAM003520,2026-07-28,135.12,0.0,135.12,Debit Card,Completed,0.399
PUR000293,CUST04427,CAM003421,2024-11-26,304.74,0.11,271.22,Credit Card,Completed,0.257
PUR000294,CUST00578,CAM001642,2024-12-10,1105.68,0.02,1083.57,Debit Card,Completed,0.42
PUR000295,CUST00599,CAM006344,2024-09-08,454.42,0.04,436.24,Debit Card,Completed,0.343
PUR000296,CUST04935,CAM004124,2026-01-19,830.48,0.0,830.48,Debit Card,Completed,0.418
PUR000297,CUST03153,CAM005292,2024-12-15,1389.04,0.17,1152.9,Credit Card,Completed,0.37
PUR000298,CUST03874,CAM009522,2026-07-22,808.03,0.0,808.03,PayPal,Completed,0.372
PUR000299,CUST01254,CAM000102,2026-05-05,843.21,0.0,843.21,Credit Card,Completed,0.271
PUR000300,CUST02660,CAM005066,2026-07-07,2795.76,0.0,2795.76,Google Pay,Completed,0.217
PUR000301,CUST04392,CAM003872,2024-09-23,69.82,0.0,69.82,Credit Card,Refunded,0.211
PUR000302,CUST02234,CAM000700,2024-12-05,490.37,0.09,446.24,PayPal,Completed,0.202
PUR000303,CUST01075,CAM006623,2025-03-14,456.47,0.19,369.74,Debit Card,Completed,0.369
PUR000304,CUST03801,CAM000142,2026-07-14,2178.52,0.1,1960.67,Google Pay,Completed,0.349
PUR000305,CUST03268,CAM008894,2025-03-21,551.61,0.0,551.61,PayPal,Completed,0.347
PUR000306,CUST00925,CAM005990,2025-08-29,1365.13,0.0,1365.13,PayPal,Completed,0.405
PUR000307,CUST03297,CAM007969,2025-08-29,766.03,0.0,766.03,Debit Card,Completed,0.248
PUR000308,CUST03468,CAM002161,2026-03-20,1215.12,0.0,1215.12,Debit Card,Cancelled,0.397
PUR000309,CUST03876,CAM007490,2025-02-19,371.3,0.0,371.3,Credit Card,Completed,0.21
PUR000310,CUST03333,CAM003203,2025-04-03,74.27,0.0,74.27,PayPal,Completed,0.387
PUR000311,CUST04075,CAM007078,2026-05-06,2200.74,0.24,1672.56,Debit Card,Completed,0.342
PUR000312,CUST01559,CAM006546,2024-11-27,1813.31,0.0,1813.31,Google Pay,Completed,0.301
PUR000313,CUST01964,CAM000696,2026-05-25,1651.36,0.0,1651.36,Apple Pay,Completed,0.293
PUR000314,CUST03090,CAM006329,2025-12-14,1172.02,0.0,1172.02,PayPal,Completed,0.213
PUR000315,CUST02278,CAM006752,2026-02-17,825.43,0.0,825.43,PayPal,Cancelled,0.217
PUR000316,CUST02785,CAM007489,2025-05-29,328.55,0.14,282.55,Apple Pay,Completed,0.205
PUR000317,CUST03906,CAM006092,2026-02-11,919.27,0.0,919.27,PayPal,Cancelled,0.42
PUR000318,CUST02926,CAM008336,2024-12-24,367.53,0.15,312.4,Credit Card,Completed,0.221
PUR000319,CUST03033,CAM008810,2025-08-13,816.32,0.0,816.32,PayPal,Completed,0.401
PUR000320,CUST04990,CAM000296,2026-04-13,742.88,0.0,742.88,Apple Pay,Completed,0.287
PUR000321,CUST02179,CAM003934,2026-01-15,1671.26,0.0,1671.26,Credit Card,Completed,0.317
PUR000322,CUST01338,CAM001005,2025-02-04,281.36,0.0,281.36,Credit Card,Completed,0.239
PUR000323,CUST01024,CAM006304,2025-12-29,224.54,0.24,170.65,Apple Pay,Completed,0.286
PUR000324,CUST04331,CAM001533,2025-08-05,293.0,0.0,293.0,Credit Card,Completed,0.326
PUR000325,CUST00713,CAM006239,2026-02-21,438.43,0.0,438.43,Debit Card,Completed,0.27
PUR000326,CUST01822,CAM001888,2026-05-15,614.31,0.0,614.31,Debit Card,Completed,0.41
PUR000327,CUST04950,CAM008897,2026-08-04,332.98,0.0,332.98,PayPal,Completed,0.229
PUR000328,CUST04010,CAM001225,2026-04-19,273.55,0.0,273.55,Google Pay,Completed,0.342
PUR000329,CUST02904,CAM004852,2026-05-02,418.96,0.0,418.96,PayPal,Completed,0.27
PUR000330,CUST01081,CAM001807,2025-01-21,940.22,0.0,940.22,Apple Pay,Completed,0.435
PUR000331,CUST04481,CAM003347,2025-05-12,1027.17,0.0,1027.17,Credit Card,Completed,0.33
PUR000332,CUST02944,CAM007531,2026-06-12,2860.99,0.07,2660.72,Debit Card,Completed,0.322
PUR000333,CUST04611,CAM000403,2025-10-14,260.38,0.0,260.38,Credit Card,Completed,0.376
PUR000334,CUST03074,CAM007620,2026-01-02,2895.6,0.0,2895.6,Credit Card,Completed,0.251
PUR000335,CUST01699,CAM005066,2026-07-12,985.57,0.0,985.57,PayPal,Completed,0.413
PUR000336,CUST04646,CAM009964,2026-02-25,1433.77,0.0,1433.77,Credit Card,Completed,0.27
PUR000337,CUST00864,CAM003773,2025-06-12,510.5,0.19,413.51,Debit Card,Pending,0.409
PUR000338,CUST04641,CAM003633,2026-07-27,2154.32,0.1,1938.89,Credit Card,Cancelled,0.367
PUR000339,CUST04663,CAM002625,2026-03-01,1692.23,0.0,1692.23,PayPal,Completed,0.288
PUR000340,CUST04576,CAM003371,2025-11-06,1787.52,0.11,1590.89,Debit Card,Completed,0.22
PUR000341,CUST02214,CAM002583,2026-05-04,1733.36,0.23,1334.69,Credit Card,Completed,0.378
PUR000342,CUST01364,CAM003387,2025-09-15,584.05,0.02,572.37,PayPal,Completed,0.344
PUR000343,CUST04530,CAM008175,2025-02-15,175.74,0.0,175.74,PayPal,Completed,0.275
PUR000344,CUST00518,CAM004372,2024-11-10,392.0,0.0,392.0,Credit Card,Completed,0.229
PUR000345,CUST03408,CAM009509,2026-04-07,1216.72,0.09,1107.22,Debit Card,Completed,0.365
PUR000346,CUST04656,CAM008210,2026-08-08,2502.2,0.08,2302.02,Credit Card,Completed,0.395
PUR000347,CUST00477,CAM000757,2024-10-20,198.81,0.22,155.07,PayPal,Completed,0.365
PUR000348,CUST02665,CAM001027,2025-05-30,434.95,0.0,434.95,Google Pay,Completed,0.442
PUR000349,CUST02160,CAM003449,2025-11-13,938.13,0.14,806.79,Apple Pay,Completed,0.219
PUR000350,CUST04489,CAM007945,2026-03-10,112.84,0.23,86.89,Credit Card,Completed,0.402
PUR000351,CUST04130,CAM003825,2024-11-17,206.77,0.0,206.77,Google Pay,Completed,0.262
PUR000352,CUST03268,CAM006191,2024-12-17,321.31,0.0,321.31,Credit Card,Completed,0.362
PUR000353,CUST01147,CAM006819,2026-05-27,552.12,0.0,552.12,Debit Card,Completed,0.333
PUR000354,CUST02695,CAM002751,2026-06-11,227.58,0.23,175.24,Debit Card,Completed,0.42
PUR000355,CUST02796,CAM002291,2026-01-10,226.76,0.0,226.76,Credit Card,Completed,0.279
PUR000356,CUST00208,CAM007826,2026-02-14,964.33,0.24,732.89,Debit Card,Completed,0.429
PUR000357,CUST01244,CAM008433,2024-11-29,839.61,0.01,831.21,Apple Pay,Completed,0.374
PUR000358,CUST01621,CAM002319,2024-12-14,1166.17,0.1,1049.55,Credit Card,Cancelled,0.206
PUR000359,CUST03016,CAM006598,2026-08-15,343.18,0.08,315.73,Debit Card,Completed,0.243
PUR000360,CUST02095,CAM007587,2025-03-24,381.67,0.17,316.79,Credit Card,Completed,0.206
PUR000361,CUST04182,CAM009751,2025-10-01,169.59,0.0,169.59,Google Pay,Completed,0.305
PUR000362,CUST00044,CAM008576,2026-09-25,171.12,0.0,171.12,Debit Card,Cancelled,0.336
PUR000363,CUST01376,CAM007107,2024-10-01,317.6,0.0,317.6,Credit Card,Completed,0.241
PUR000364,CUST01099,CAM003150,2025-12-07,1288.37,0.17,1069.35,PayPal,Completed,0.373
PUR000365,CUST02774,CAM002137,2025-07-14,1777.35,0.0,1777.35,Debit Card,Completed,0.243
PUR000366,CUST04146,CAM005832,2025-08-07,257.16,0.0,257.16,Apple Pay,Pending,0.274
PUR000367,CUST01140,CAM004091,2025-09-05,1774.38,0.0,1774.38,Credit Card,Completed,0.334
PUR000368,CUST00398,CAM000347,2025-07-22,1328.76,0.04,1275.61,PayPal,Completed,0.417
PUR000369,CUST01445,CAM004640,2026-03-31,199.87,0.14,171.89,PayPal,Completed,0.307
PUR000370,CUST01395,CAM001280,2026-06-13,123.28,0.12,108.49,Google Pay,Completed,0.253
PUR000371,CUST03835,CAM002501,2025-04-01,3199.05,0.0,3199.05,Apple Pay,Completed,0.2
PUR000372,CUST01901,CAM001422,2024-11-10,681.18,0.17,565.38,Credit Card,Completed,0.253
PUR000373,CUST00601,CAM007026,2025-06-04,758.13,0.16,636.83,Credit Card,Completed,0.358
PUR000374,CUST02135,CAM005451,2026-06-30,1071.44,0.0,1071.44,Apple Pay,Completed,0.241
PUR000375,CUST00116,CAM003608,2025-05-12,238.9,0.21,188.73,Credit Card,Completed,0.374
PUR000376,CUST04513,CAM007927,2025-05-02,447.21,0.0,447.21,Credit Card,Refunded,0.281
PUR000377,CUST00630,CAM004397,2024-11-25,1232.22,0.03,1195.25,Credit Card,Pending,0.43
PUR000378,CUST03245,CAM001027,2025-05-19,1705.86,0.18,1398.81,Debit Card,Completed,0.223
PUR000379,CUST04087,CAM008949,2025-10-14,429.01,0.0,429.01,Debit Card,Completed,0.297
PUR000380,CUST01190,CAM000944,2026-02-03,1327.22,0.0,1327.22,Credit Card,Pending,0.316
PUR000381,CUST01599,CAM004721,2025-02-23,1758.06,0.0,1758.06,PayPal,Completed,0.345
PUR000382,CUST03463,CAM007019,2025-11-05,954.99,0.0,954.99,PayPal,Completed,0.277
PUR000383,CUST02468,CAM007972,2025-12-02,1865.07,0.07,1734.52,Debit Card,Completed,0.214
PUR000384,CUST00511,CAM005840,2025-06-16,113.71,0.0,113.71,Debit Card,Completed,0.3
PUR000385,CUST02992,CAM006531,2026-03-02,218.98,0.22,170.8,PayPal,Completed,0.247
PUR000386,CUST03502,CAM005535,2024-09-17,1198.62,0.0,1198.62,Google Pay,Completed,0.433
PUR000387,CUST03379,CAM003042,2026-08-05,302.4,0.14,260.06,Apple Pay,Completed,0.219
PUR000388,CUST00828,CAM000612,2024-12-13,449.13,0.15,381.76,Debit Card,Completed,0.215
PUR000389,CUST04079,CAM009412,2024-08-26,844.09,0.0,844.09,Apple Pay,Completed,0.241
PUR000390,CUST03376,CAM000381,2026-07-14,148.89,0.09,135.49,Credit Card,Completed,0.274
PUR000391,CUST02654,CAM006788,2026-06-29,891.02,0.0,891.02,Credit Card,Completed,0.349
PUR000392,CUST00390,CAM009403,2024-12-16,260.3,0.12,229.06,Google Pay,Completed,0.277
PUR000393,CUST00971,CAM006789,2025-03-17,417.52,0.0,417.52,Debit Card,Completed,0.434
PUR000394,CUST03362,CAM004769,2025-12-03,131.94,0.11,117.43,Credit Card,Completed,0.232
PUR000395,CUST00941,CAM004555,2025-03-17,924.41,0.07,859.7,Apple Pay,Completed,0.406
PUR000396,CUST03153,CAM007859,2026-02-23,321.15,0.0,321.15,Credit Card,Completed,0.205
PUR000397,CUST04109,CAM008242,2025-10-31,840.77,0.16,706.25,Credit Card,Completed,0.297
PUR000398,CUST00248,CAM003954,2024-09-10,261.35,0.0,261.35,Debit Card,Completed,0.206
PUR000399,CUST02776,CAM005170,2024-12-22,439.03,0.23,338.05,Credit Card,Completed,0.335
PUR000400,CUST03223,CAM000455,2026-05-28,111.7,0.04,107.23,Apple Pay,Completed,0.37
PUR000401,CUST00828,CAM000593,2025-10-25,651.5,0.01,644.98,Debit Card,Completed,0.304
PUR000402,CUST00113,CAM003325,2025-07-30,477.85,0.06,449.18,Credit Card,Completed,0.252
PUR000403,CUST02940,CAM001115,2026-03-02,1384.58,0.0,1384.58,Google Pay,Completed,0.419
PUR000404,CUST04162,CAM002219,2025-04-02,2427.9,0.0,2427.9,Apple Pay,Completed,0.383
PUR000405,CUST01870,CAM005180,2025-04-23,443.85,0.0,443.85,Debit Card,Completed,0.449
PUR000406,CUST00666,CAM006759,2025-04-28,922.1,0.0,922.1,PayPal,Completed,0.435
PUR000407,CUST01749,CAM002407,2026-05-28,221.7,0.02,217.27,Credit Card,Completed,0.395
PUR000408,CUST02829,CAM002585,2026-02-09,546.44,0.0,546.44,Debit Card,Completed,0.428
PUR000409,CUST00292,CAM006948,2025-05-07,644.74,0.0,644.74,Credit Card,Completed,0.226
PUR000410,CUST00633,CAM005714,2024-11-13,192.53,0.0,192.53,Credit Card,Pending,0.344
PUR000411,CUST04461,CAM005960,2025-03-19,280.47,0.0,280.47,Debit Card,Completed,0.245
PUR000412,CUST03962,CAM003827,2025-06-30,557.65,0.21,440.54,Credit Card,Completed,0.33
PUR000413,CUST01055,CAM002800,2025-08-27,1898.79,0.0,1898.79,Credit Card,Completed,0.339
PUR000414,CUST03531,CAM006632,2025-05-19,1232.75,0.18,1010.86,Credit Card,Pending,0.212
PUR000415,CUST01145,CAM008980,2024-12-12,782.26,0.0,782.26,Debit Card,Refunded,0.21
PUR000416,CUST02564,CAM006809,2024-11-30,921.41,0.09,838.48,Apple Pay,Completed,0.441
PUR000417,CUST01978,CAM001295,2025-03-04,1454.72,0.0,1454.72,Debit Card,Completed,0.386
PUR000418,CUST01150,CAM004028,2025-06-24,2650.2,0.19,2146.66,Apple Pay,Completed,0.364
PUR000419,CUST03202,CAM000254,2025-09-13,371.06,0.0,371.06,Debit Card,Pending,0.419
PUR000420,CUST01511,CAM008585,2025-09-02,428.79,0.0,428.79,Apple Pay,Completed,0.213
PUR000421,CUST03343,CAM002290,2026-06-18,1230.16,0.11,1094.84,PayPal,Completed,0.436
PUR000422,CUST04365,CAM002864,2025-06-17,287.34,0.0,287.34,Apple Pay,Completed,0.213
PUR000423,CUST03587,CAM004714,2025-01-01,974.82,0.0,974.82,PayPal,Completed,0.319
PUR000424,CUST03974,CAM009816,2026-01-05,739.15,0.0,739.15,Credit Card,Completed,0.235
PUR000425,CUST03062,CAM003032,2025-11-21,500.57,0.0,500.57,PayPal,Completed,0.416
PUR000426,CUST00652,CAM009781,2024-12-01,640.24,0.12,563.41,Credit Card,Completed,0.216
PUR000427,CUST01992,CAM004698,2025-09-12,234.08,0.0,234.08,Credit Card,Pending,0.362
PUR000428,CUST02100,CAM004542,2025-12-13,2426.81,0.0,2426.81,Debit Card,Refunded,0.286
PUR000429,CUST00265,CAM002020,2025-04-14,1756.75,0.02,1721.62,PayPal,Completed,0.376
PUR000430,CUST01536,CAM002395,2025-08-22,1515.15,0.0,1515.15,Google Pay,Completed,0.213
PUR000431,CUST00947,CAM000391,2026-02-16,451.9,0.0,451.9,Apple Pay,Pending,0.393
PUR000432,CUST03359,CAM000314,2025-09-18,2058.16,0.0,2058.16,Google Pay,Pending,0.224
PUR000433,CUST03526,CAM003430,2025-08-10,92.2,0.0,92.2,Apple Pay,Completed,0.277
PUR000434,CUST01194,CAM002316,2026-07-23,730.6,0.0,730.6,Debit Card,Cancelled,0.402
PUR000435,CUST03695,CAM005335,2025-07-31,331.02,0.17,274.75,Apple Pay,Completed,0.359
PUR000436,CUST00610,CAM000705,2026-08-23,289.95,0.0,289.95,Credit Card,Completed,0.384
PUR000437,CUST00686,CAM004372,2024-12-01,182.84,0.0,182.84,Credit Card,Pending,0.445
PUR000438,CUST03028,CAM004997,2026-05-26,402.72,0.0,402.72,Debit Card,Completed,0.385
PUR000439,CUST03222,CAM001542,2026-06-26,95.81,0.0,95.81,Google Pay,Completed,0.265
PUR000440,CUST04856,CAM007353,2026-04-03,560.82,0.0,560.82,Debit Card,Completed,0.286
PUR000441,CUST03136,CAM001901,2025-05-25,1078.82,0.0,1078.82,Apple Pay,Completed,0.368
PUR000442,CUST04634,CAM006190,2025-02-18,1105.1,0.11,983.54,Credit Card,Completed,0.361
PUR000443,CUST03004,CAM006969,2025-11-19,1627.59,0.0,1627.59,Credit Card,Completed,0.421
PUR000444,CUST01713,CAM006843,2026-06-03,1209.28,0.0,1209.28,Credit Card,Completed,0.336
PUR000445,CUST01023,CAM005409,2025-04-22,681.64,0.2,545.31,Google Pay,Completed,0.441
PUR000446,CUST01016,CAM007424,2025-08-20,519.93,0.0,519.93,PayPal,Completed,0.35
PUR000447,CUST00995,CAM008906,2025-04-24,1131.12,0.0,1131.12,Credit Card,Completed,0.325
PUR000448,CUST01069,CAM008724,2026-08-11,1178.74,0.0,1178.74,Debit Card,Completed,0.427
PUR000449,CUST02851,CAM007639,2026-08-08,792.43,0.2,633.94,PayPal,Completed,0.336
PUR000450,CUST00197,CAM007459,2026-03-11,133.94,0.0,133.94,PayPal,Completed,0.387
PUR000451,CUST02737,CAM002020,2025-04-22,151.85,0.24,115.41,Google Pay,Completed,0.319
PUR000452,CUST04500,CAM005212,2026-02-03,889.85,0.05,845.36,Credit Card,Completed,0.289
PUR000453,CUST01670,CAM003856,2026-08-20,96.27,0.0,96.27,PayPal,Pending,0.305
PUR000454,CUST01545,CAM009374,2026-01-30,620.84,0.21,490.46,Credit Card,Completed,0.346
PUR000455,CUST01022,CAM008508,2025-03-03,731.3,0.21,577.73,PayPal,Completed,0.359
PUR000456,CUST00977,CAM002091,2025-12-02,275.56,0.0,275.56,PayPal,Completed,0.266
PUR000457,CUST03477,CAM001909,2026-02-01,137.27,0.2,109.82,Debit Card,Completed,0.35
PUR000458,CUST00830,CAM003773,2025-05-19,644.81,0.0,644.81,Debit Card,Completed,0.206
PUR000459,CUST01235,CAM004056,2025-08-01,404.21,0.0,404.21,Credit Card,Completed,0.309
PUR000460,CUST03293,CAM004354,2025-07-31,428.29,0.0,428.29,Credit Card,Completed,0.409
PUR000461,CUST04319,CAM003134,2026-03-20,868.25,0.17,720.65,Debit Card,Completed,0.259
PUR000462,CUST02426,CAM004266,2026-06-28,985.54,0.0,985.54,Google Pay,Completed,0.398
PUR000463,CUST02022,CAM004224,2025-05-23,655.1,0.03,635.45,Credit Card,Completed,0.344
PUR000464,CUST02863,CAM003294,2026-02-08,1537.17,0.19,1245.11,Apple Pay,Completed,0.329
PUR000465,CUST01420,CAM005136,2025-11-16,380.35,0.04,365.14,Google Pay,Completed,0.321
PUR000466,CUST04575,CAM006100,2024-12-26,567.52,0.0,567.52,Credit Card,Completed,0.427
PUR000467,CUST03721,CAM005296,2025-10-21,425.81,0.19,344.91,Debit Card,Pending,0.362
PUR000468,CUST04506,CAM006233,2025-01-30,239.7,0.0,239.7,Debit Card,Completed,0.356
PUR000469,CUST00771,CAM003706,2025-09-09,224.17,0.0,224.17,Debit Card,Completed,0.446
PUR000470,CUST01033,CAM001291,2025-02-25,1029.15,0.01,1018.86,Debit Card,Completed,0.209
PUR000471,CUST02534,CAM004008,2025-11-12,1742.82,0.11,1551.11,PayPal,Completed,0.435
PUR000472,CUST01377,CAM003291,2025-05-09,353.44,0.0,353.44,Debit Card,Completed,0.251
PUR000473,CUST04776,CAM009193,2026-06-13,129.47,0.16,108.75,Apple Pay,Completed,0.437
PUR000474,CUST01081,CAM003236,2024-09-23,279.19,0.0,279.19,Google Pay,Completed,0.272
PUR000475,CUST01855,CAM006645,2024-09-25,224.19,0.08,206.25,Debit Card,Completed,0.303
PUR000476,CUST02530,CAM000078,2025-12-20,1572.98,0.0,1572.98,Debit Card,Pending,0.317
PUR000477,CUST01798,CAM005326,2025-10-11,694.35,0.12,611.03,PayPal,Completed,0.416
PUR000478,CUST02411,CAM000691,2025-08-05,284.72,0.21,224.93,Credit Card,Pending,0.278
PUR000479,CUST02020,CAM004987,2026-05-27,1006.53,0.0,1006.53,Apple Pay,Completed,0.257
PUR000480,CUST00829,CAM003297,2025-11-03,732.77,0.0,732.77,Credit Card,Completed,0.376
PUR000481,CUST02612,CAM001234,2025-03-17,513.5,0.01,508.37,Credit Card,Completed,0.351
PUR000482,CUST02146,CAM000271,2026-06-15,504.64,0.0,504.64,Debit Card,Pending,0.423
PUR000483,CUST01679,CAM006147,2025-09-19,1063.8,0.0,1063.8,Google Pay,Completed,0.345
PUR000484,CUST01410,CAM002761,2026-01-10,348.78,0.11,310.41,Credit Card,Completed,0.229
PUR000485,CUST04357,CAM004683,2026-05-11,864.92,0.0,864.92,Google Pay,Completed,0.343
PUR000486,CUST03051,CAM009430,2025-09-17,600.42,0.0,600.42,Google Pay,Completed,0.335
PUR000487,CUST02671,CAM004031,2025-03-30,380.64,0.14,327.35,Credit Card,Completed,0.367
PUR000488,CUST00655,CAM008513,2025-03-16,977.02,0.0,977.02,Apple Pay,Completed,0.256
PUR000489,CUST02530,CAM002582,2026-07-30,903.36,0.0,903.36,PayPal,Completed,0.418
PUR000490,CUST01210,CAM004469,2024-10-07,749.65,0.07,697.17,Apple Pay,Completed,0.442
PUR000491,CUST04799,CAM002443,2025-06-19,1432.1,0.0,1432.1,Credit Card,Completed,0.258
PUR000492,CUST00515,CAM008215,2025-06-30,2284.08,0.0,2284.08,Debit Card,Completed,0.446
PUR000493,CUST01195,CAM006818,2025-07-04,260.86,0.0,260.86,Debit Card,Cancelled,0.27
PUR000494,CUST01988,CAM006878,2026-06-28,885.7,0.0,885.7,Credit Card,Completed,0.255
PUR000495,CUST01259,CAM008776,2025-09-06,153.14,0.0,153.14,PayPal,Completed,0.292
PUR000496,CUST01967,CAM009768,2026-01-28,1590.02,0.07,1478.72,Debit Card,Completed,0.387
PUR000497,CUST00058,CAM006447,2025-06-25,1765.56,0.0,1765.56,Debit Card,Completed,0.392
PUR000498,CUST01519,CAM008120,2025-06-26,155.4,0.0,155.4,Credit Card,Completed,0.342
PUR000499,CUST02660,CAM004542,2025-11-25,3070.38,0.0,3070.38,Credit Card,Completed,0.379
PUR000500,CUST02222,CAM000270,2025-08-21,127.01,0.16,106.69,Credit Card,Completed,0.233
PUR000501,CUST04642,CAM008679,2025-10-14,547.14,0.0,547.14,PayPal,Completed,0.21
PUR000502,CUST02505,CAM007666,2024-11-07,248.59,0.0,248.59,Debit Card,Completed,0.336
PUR000503,CUST00656,CAM006923,2025-05-19,303.01,0.16,254.53,Credit Card,Completed,0.361
PUR000504,CUST01573,CAM006213,2025-07-16,2706.89,0.1,2436.2,PayPal,Pending,0.378
PUR000505,CUST00551,CAM007365,2025-01-31,450.05,0.0,450.05,Apple Pay,Completed,0.364
PUR000506,CUST04994,CAM000748,2025-02-04,948.47,0.02,929.5,PayPal,Completed,0.232
PUR000507,CUST03246,CAM009825,2025-03-30,397.15,0.0,397.15,PayPal,Pending,0.415
PUR000508,CUST02327,CAM007858,2024-08-25,503.69,0.0,503.69,Google Pay,Cancelled,0.365
PUR000509,CUST04096,CAM007509,2025-04-14,254.82,0.0,254.82,Credit Card,Completed,0.417
PUR000510,CUST04462,CAM004461,2025-10-01,704.27,0.0,704.27,PayPal,Completed,0.434
PUR000511,CUST01761,CAM004434,2025-07-11,543.58,0.18,445.74,Apple Pay,Completed,0.286
PUR000512,CUST02740,CAM000916,2025-08-29,272.25,0.05,258.64,Google Pay,Completed,0.231
PUR000513,CUST02630,CAM001086,2026-02-10,730.97,0.21,577.47,PayPal,Completed,0.251
PUR000514,CUST01763,CAM001249,2025-03-13,539.91,0.0,539.91,Debit Card,Completed,0.282
PUR000515,CUST03011,CAM003196,2025-08-05,445.48,0.0,445.48,PayPal,Pending,0.272
PUR000516,CUST03198,CAM003116,2025-03-22,355.78,0.18,291.74,Credit Card,Completed,0.212
PUR000517,CUST02426,CAM000142,2026-07-03,805.4,0.0,805.4,PayPal,Completed,0.389
PUR000518,CUST01545,CAM004453,2026-06-13,309.01,0.0,309.01,Debit Card,Completed,0.42
PUR000519,CUST00978,CAM009482,2025-05-13,262.66,0.0,262.66,PayPal,Completed,0.247
