CustomerID,Age,Gender,Education,IncomeLevel,Region,DeviceType,CustomerSegment,AcquisitionChannel,CustomerTenureDays,CustomerLifetimeValue,LoyaltyScore,TotalPurchases
CUST00264,42,Male,High School,Medium,Middle East,Mobile,Platinum,Organic Search,611,48502.73,38.6,12
CUST00265,36,Male,Master,Low,Europe,Mobile,Gold,Display Ads,769,24865.44,30.9,10
CUST00266,28,Male,Bachelor,Medium,Asia-Pacific,Desktop,Bronze,Paid Search,189,5301.29,58.9,0
CUST00267,43,Female,Bachelor,Medium-Low,North America,Mobile,Platinum,Organic Search,192,24774.85,84.3,9
CUST00268,35,Female,High School,Medium-Low,North America,Mobile,Bronze,Paid Search,673,7735.54,56.7,0
CUST00269,27,Male,Bachelor,Medium-Low,Asia-Pacific,Desktop,Bronze,Organic Search,645,3305.3,42.6,0
CUST00270,29,Male,Bachelor,Medium-High,North America,Mobile,Silver,Social Media,966,14388.9,30.4,3
CUST00271,41,Male,Master,Medium-Low,Europe,Desktop,Platinum,Email,993,10419.1,52.9,10
CUST00272,46,Female,High School,Medium,North America,Mobile,Platinum,Social Media,167,74801.33,97.3,10
CUST00273,47,Female,Master,Medium,Latin America,Mobile,Platinum,Organic Search,1095,27793.15,73.6,15
CUST00274,30,Female,Bachelor,Low,Asia-Pacific,Mobile,Bronze,Direct,552,11712.9,63.8,4
CUST00275,37,Female,Master,Medium,North America,Mobile,Platinum,Social Media,319,42446.9,40.7,13
CUST00276,43,Male,Bachelor,Medium-High,North America,Desktop,Platinum,Social Media,200,43117.53,63.1,15
CUST00277,41,Female,Master,Medium-High,North America,Mobile,Bronze,Social Media,87,7017.69,44.8,0
CUST00278,38,Male,PhD,Medium,Asia-Pacific,Tablet,Silver,Email,304,12735.47,69.5,5
CUST00279,38,Female,Associate,High,Asia-Pacific,Desktop,Platinum,Paid Search,293,134535.38,43.8,14
CUST00280,29,Male,Bachelor,Low,North America,Tablet,Bronze,Display Ads,14,15375.56,63.2,2
CUST00281,33,Male,High School,Medium,Middle East,Mobile,Gold,Paid Search,31,13374.89,37.4,6
CUST00282,41,Male,Bachelor,Medium-Low,North America,Mobile,Bronze,Email,45,3105.06,55.7,0
CUST00283,36,Non-binary,Master,Medium-High,Asia-Pacific,Desktop,Platinum,Organic Search,567,25418.75,49.7,4
CUST00284,29,Male,Master,High,Europe,Mobile,Gold,Social Media,369,21817.91,35.6,11
CUST00285,36,Female,Master,Medium,Asia-Pacific,Mobile,Bronze,Social Media,383,4934.83,32.8,2
CUST00286,34,Female,Bachelor,High,Europe,Mobile,Silver,Social Media,36,6108.76,67.7,7
CUST00287,43,Male,Bachelor,Medium,Asia-Pacific,Desktop,Platinum,Display Ads,26,42318.92,57.1,9
CUST00288,46,Male,Master,High,North America,Tablet,Gold,Social Media,374,11680.78,61.1,5
CUST00289,44,Male,Bachelor,Medium,Latin America,Mobile,Silver,Email,211,5241.24,65.3,0
CUST00290,38,Non-binary,Bachelor,Medium-High,Europe,Tablet,Gold,Paid Search,244,14622.13,63.3,6
CUST00291,37,Female,Associate,Medium,Latin America,Desktop,Silver,Social Media,253,8455.36,90.1,2
CUST00292,29,Male,Bachelor,Medium-Low,Middle East,Mobile,Gold,Display Ads,1095,21376.05,33.5,4
CUST00293,36,Male,Bachelor,Low,Asia-Pacific,Mobile,Gold,Social Media,306,24495.05,63.4,11
CUST00294,29,Non-binary,High School,Medium,Europe,Mobile,Bronze,Social Media,152,896.68,36.1,3
CUST00295,43,Male,Master,Medium,Middle East,Mobile,Platinum,Social Media,119,35470.78,61.5,13
CUST00296,47,Male,Associate,High,Middle East,Desktop,Silver,Email,474,28214.47,66.1,5
CUST00297,26,Female,Bachelor,Medium,Asia-Pacific,Desktop,Silver,Organic Search,280,5633.64,48.3,0
CUST00298,38,Female,Master,Medium,North America,Desktop,Silver,Referral,38,6615.28,62.1,6
CUST00299,51,Male,Bachelor,Medium-High,Europe,Desktop,Platinum,Organic Search,151,26695.96,64.4,9
CUST00300,35,Female,PhD,Medium,North America,Desktop,Platinum,Paid Search,26,4601.83,71.7,13
CUST00301,30,Female,Bachelor,Medium-High,North America,Mobile,Bronze,Display Ads,53,7113.28,50.3,1
CUST00302,35,Male,PhD,Medium,Middle East,Desktop,Gold,Social Media,282,5706.71,84.4,7
CUST00303,30,Female,Master,Medium,North America,Desktop,Silver,Organic Search,1095,19504.05,45.8,6
CUST00304,41,Female,Bachelor,Medium,Europe,Mobile,Silver,Social Media,280,7695.84,52.6,2
CUST00305,39,Female,High School,High,Asia-Pacific,Desktop,Platinum,Direct,344,34206.33,75.2,11
CUST00306,35,Male,Bachelor,Low,North America,Desktop,Silver,Direct,251,4315.47,37.5,5
CUST00307,40,Male,Associate,Low,Europe,Tablet,Bronze,Paid Search,532,6822.23,49.3,3
CUST00308,47,Non-binary,PhD,Medium-Low,North America,Desktop,Platinum,Paid Search,1095,46328.17,93.8,10
CUST00309,33,Female,Bachelor,Medium,North America,Mobile,Gold,Email,298,22781.35,34.6,9
CUST00310,40,Female,Bachelor,Medium-High,Europe,Mobile,Bronze,Paid Search,730,4811.28,91.4,1
CUST00311,24,Female,Master,Medium-Low,Asia-Pacific,Mobile,Bronze,Referral,38,684.02,83.0,1
CUST00312,34,Female,High School,Medium-Low,North America,Desktop,Bronze,Direct,128,3228.48,31.9,4
CUST00313,23,Male,High School,Medium-Low,Asia-Pacific,Desktop,Bronze,Display Ads,670,1886.03,70.5,4
CUST00314,48,Male,PhD,Medium-High,North America,Desktop,Platinum,Social Media,272,9597.41,94.0,8
CUST00315,35,Female,High School,Medium-High,Asia-Pacific,Mobile,Gold,Social Media,148,39843.83,61.4,8
CUST00316,38,Male,PhD,Medium-High,Europe,Tablet,Bronze,Paid Search,39,4726.58,40.1,0
CUST00317,33,Male,High School,Medium,Asia-Pacific,Mobile,Gold,Social Media,308,15051.46,77.4,7
CUST00318,42,Non-binary,PhD,High,Asia-Pacific,Mobile,Silver,Direct,193,16351.09,74.1,6
CUST00319,43,Male,High School,Medium-High,North America,Tablet,Platinum,Paid Search,11,17298.98,56.3,12
CUST00320,29,Female,High School,Medium-High,North America,Tablet,Silver,Organic Search,1095,23768.57,94.1,5
CUST00321,26,Male,Master,Medium-Low,Europe,Mobile,Bronze,Organic Search,72,4486.11,99.0,2
CUST00322,38,Female,Master,Low,Europe,Desktop,Bronze,Direct,29,5826.36,55.3,4
CUST00323,30,Female,Bachelor,Medium-High,Asia-Pacific,Desktop,Gold,Organic Search,154,9546.73,65.4,7
CUST00324,42,Male,Bachelor,Low,Asia-Pacific,Mobile,Silver,Direct,94,375.73,46.6,6
CUST00325,41,Female,Bachelor,Medium,Middle East,Mobile,Bronze,Email,239,7338.7,80.3,2
CUST00326,32,Female,Bachelor,Medium,Asia-Pacific,Mobile,Bronze,Social Media,236,6694.79,84.5,1
CUST00327,38,Female,Bachelor,Medium,Europe,Mobile,Platinum,Display Ads,46,13651.41,97.6,7
CUST00328,40,Female,Master,Medium-Low,North America,Mobile,Silver,Social Media,461,19014.88,44.8,3
CUST00329,34,Non-binary,Bachelor,Low,North America,Mobile,Gold,Paid Search,624,15414.09,73.1,6
CUST00330,38,Female,PhD,High,North America,Tablet,Gold,Referral,759,49013.01,50.2,6
CUST00331,30,Male,High School,High,Europe,Tablet,Bronze,Paid Search,29,934.72,77.9,3
CUST00332,35,Male,PhD,Medium,Europe,Mobile,Bronze,Paid Search,1095,8441.06,65.1,2
CUST00333,38,Male,Bachelor,Medium,Latin America,Desktop,Silver,Social Media,55,6223.78,80.4,3
CUST00334,40,Female,High School,Medium-Low,Latin America,Desktop,Silver,Social Media,568,4005.66,37.4,8
CUST00335,30,Female,Master,Medium,Europe,Mobile,Silver,Email,266,2378.23,53.4,3
CUST00336,38,Female,Bachelor,Medium-Low,Europe,Tablet,Silver,Organic Search,570,1306.69,44.4,1
CUST00337,29,Male,Bachelor,Medium,North America,Desktop,Gold,Social Media,173,15061.37,80.6,5
CUST00338,42,Female,Bachelor,Medium-Low,North America,Desktop,Platinum,Paid Search,21,42270.85,38.0,11
CUST00339,26,Male,Master,Medium-Low,Europe,Mobile,Bronze,Social Media,405,3307.14,86.1,2
CUST00340,43,Male,Bachelor,Medium-High,Middle East,Desktop,Platinum,Email,723,10249.74,40.8,9
CUST00341,36,Male,Bachelor,Medium,Middle East,Mobile,Bronze,Social Media,724,4420.33,65.8,2
CUST00342,25,Male,PhD,Medium-Low,North America,Desktop,Bronze,Direct,610,6656.15,95.6,1
CUST00343,47,Male,High School,Medium-Low,Asia-Pacific,Mobile,Gold,Display Ads,119,11327.05,53.6,4
CUST00344,36,Male,Bachelor,Medium,North America,Desktop,Gold,Paid Search,395,20613.77,38.5,14
CUST00345,37,Female,Bachelor,Medium,North America,Desktop,Gold,Direct,164,15201.64,31.3,8
CUST00346,45,Male,Associate,High,Asia-Pacific,Mobile,Platinum,Display Ads,423,44058.67,47.9,10
CUST00347,46,Female,Master,Medium-Low,Asia-Pacific,Mobile,Gold,Email,240,18623.94,40.0,8
CUST00348,48,Male,Bachelor,Medium-High,Europe,Mobile,Gold,Email,444,18252.3,48.9,7
CUST00349,22,Male,Associate,Medium,Middle East,Mobile,Silver,Email,111,12512.33,82.1,2
CUST00350,42,Female,Bachelor,Medium-Low,North America,Mobile,Bronze,Display Ads,336,8615.85,94.5,5
CUST00351,34,Male,Bachelor,Medium,Europe,Mobile,Bronze,Social Media,165,9359.31,95.5,2
CUST00352,47,Male,Associate,Medium-High,Europe,Desktop,Platinum,Email,36,125052.94,59.0,11
CUST00353,28,Female,Master,Medium,North America,Desktop,Gold,Social Media,287,16161.42,95.8,5
CUST00354,43,Non-binary,Bachelor,Medium,North America,Mobile,Platinum,Organic Search,511,87970.68,95.9,16
CUST00355,29,Female,High School,Medium-High,North America,Mobile,Gold,Organic Search,1095,18100.81,63.9,7
CUST00356,35,Male,Master,Medium,Middle East,Mobile,Silver,Direct,1087,5443.23,83.6,7
CUST00357,34,Female,Bachelor,Medium,Asia-Pacific,Mobile,Bronze,Social Media,220,6511.03,80.0,2
CUST00358,41,Male,Associate,Medium-Low,Asia-Pacific,Mobile,Platinum,Social Media,986,16892.93,89.8,13
CUST00359,47,Female,Bachelor,Medium-High,North America,Desktop,Platinum,Direct,82,17180.07,34.7,15
CUST00360,43,Female,Bachelor,Medium-High,Asia-Pacific,Mobile,Gold,Direct,36,7141.35,69.1,6
CUST00361,32,Male,High School,Medium-High,Asia-Pacific,Tablet,Platinum,Social Media,67,13569.45,54.9,13
CUST00362,35,Male,Master,Medium,North America,Desktop,Silver,Display Ads,853,9215.01,95.9,3
CUST00363,22,Male,Master,Medium,Europe,Mobile,Bronze,Organic Search,49,6306.74,47.6,4
CUST00364,43,Male,Master,Medium-High,Asia-Pacific,Mobile,Gold,Social Media,185,16710.46,65.1,8
CUST00365,42,Male,High School,Medium,Asia-Pacific,Mobile,Gold,Paid Search,35,26805.86,61.5,12
CUST00366,24,Male,High School,Medium-Low,North America,Desktop,Bronze,Organic Search,565,3229.63,53.2,1
CUST00367,35,Female,Associate,Medium-Low,North America,Mobile,Bronze,Referral,299,1639.09,75.9,2
CUST00368,25,Female,High School,Medium-High,Asia-Pacific,Mobile,Bronze,Paid Search,433,2011.14,54.9,3
CUST00369,38,Male,Master,Medium,Middle East,Mobile,Silver,Paid Search,778,10870.52,59.1,2
CUST00370,50,Male,Bachelor,Medium-Low,North America,Tablet,Gold,Direct,331,4824.41,96.1,2
CUST00371,31,Female,Master,Medium-Low,Europe,Tablet,Bronze,Paid Search,145,1001.78,36.1,0
CUST00372,32,Male,Associate,Medium,North America,Desktop,Gold,Referral,159,9181.19,37.9,8
CUST00373,34,Female,Bachelor,Medium,Asia-Pacific,Desktop,Silver,Display Ads,699,10723.79,51.2,3
CUST00374,36,Male,High School,High,North America,Mobile,Silver,Organic Search,162,3573.11,52.2,2
CUST00375,48,Male,Associate,Medium-High,Middle East,Desktop,Gold,Paid Search,96,24662.34,77.3,7
CUST00376,31,Male,Bachelor,Medium,North America,Mobile,Bronze,Display Ads,128,1793.94,93.7,1
CUST00377,34,Male,Bachelor,High,North America,Mobile,Platinum,Social Media,34,45175.96,73.4,9
CUST00378,37,Male,Master,Medium,North America,Mobile,Bronze,Email,285,2275.46,62.2,5
CUST00379,31,Male,Associate,Low,North America,Mobile,Bronze,Paid Search,263,6102.7,59.1,2
CUST00380,38,Female,Bachelor,Medium-Low,Middle East,Mobile,Bronze,Social Media,206,3474.31,75.4,3
CUST00381,34,Female,Bachelor,Medium,North America,Desktop,Bronze,Email,447,7152.81,33.3,2
CUST00382,23,Male,Master,Medium-Low,Europe,Mobile,Gold,Paid Search,204,6492.26,96.8,7
CUST00383,37,Male,Bachelor,Medium,Europe,Desktop,Bronze,Referral,720,3932.8,89.0,1
CUST00384,29,Male,PhD,Medium,Europe,Desktop,Bronze,Referral,82,2262.61,88.2,2
CUST00385,34,Male,Associate,Medium,North America,Desktop,Bronze,Organic Search,110,3564.1,35.5,3
CUST00386,42,Male,PhD,High,Europe,Mobile,Platinum,Paid Search,236,156619.53,88.5,8
CUST00387,49,Female,Bachelor,Medium,Asia-Pacific,Mobile,Gold,Display Ads,91,38205.79,64.1,12
CUST00388,31,Female,Associate,Medium-High,North America,Mobile,Bronze,Organic Search,80,4617.53,70.2,3
CUST00389,34,Male,Bachelor,Medium-High,North America,Desktop,Gold,Paid Search,1026,11726.0,78.2,5
CUST00390,25,Male,High School,Medium-High,North America,Desktop,Bronze,Organic Search,84,6518.93,66.2,2
CUST00391,43,Female,High School,Medium-High,Europe,Desktop,Gold,Organic Search,156,10138.38,96.2,9
CUST00392,29,Female,Master,High,Asia-Pacific,Mobile,Bronze,Organic Search,1095,7042.27,92.3,2
CUST00393,37,Female,Master,Medium,Europe,Desktop,Silver,Paid Search,245,6989.97,48.4,5
CUST00394,38,Female,Associate,Medium,Europe,Desktop,Platinum,Direct,191,49200.48,65.1,12
CUST00395,40,Male,Master,Medium,Europe,Mobile,Silver,Direct,47,3579.07,95.4,3
CUST00396,35,Female,High School,Medium-High,Asia-Pacific,Desktop,Gold,Paid Search,143,9539.08,92.7,5
CUST00397,31,Female,Bachelor,Medium,Europe,Desktop,Bronze,Referral,944,3233.21,38.4,2
CUST00398,45,Female,PhD,Medium-High,North America,Tablet,Platinum,Organic Search,118,21866.95,43.3,13
CUST00399,44,Male,Bachelor,Medium-High,Europe,Mobile,Bronze,Organic Search,224,4877.78,91.3,1
CUST00400,35,Male,Bachelor,Medium-High,North America,Mobile,Gold,Email,44,18362.5,64.5,6
CUST00401,35,Female,High School,Medium,Latin America,Desktop,Bronze,Organic Search,180,4776.76,34.6,1
CUST00402,29,Female,High School,Medium-High,North America,Mobile,Gold,Direct,791,65165.24,96.0,4
CUST00403,41,Female,Bachelor,Medium-High,Asia-Pacific,Mobile,Gold,Email,490,11178.48,95.8,4
CUST00404,45,Male,Bachelor,Medium-High,Latin America,Mobile,Platinum,Organic Search,924,40417.8,77.2,12
CUST00405,35,Male,Bachelor,Medium,Europe,Desktop,Bronze,Social Media,39,3044.33,98.3,1
CUST00406,41,Female,Bachelor,Medium,North America,Mobile,Bronze,Social Media,27,5883.15,78.3,2
CUST00407,27,Male,Associate,Medium-Low,Latin America,Mobile,Silver,Email,468,19646.11,57.3,3
CUST00408,42,Female,Associate,Medium,Europe,Mobile,Gold,Social Media,54,10108.71,74.7,5
CUST00409,36,Male,Associate,Medium-Low,Asia-Pacific,Desktop,Silver,Display Ads,118,2890.46,63.6,4
CUST00410,36,Female,Bachelor,Medium-High,Latin America,Mobile,Gold,Referral,440,1563.07,30.9,8
CUST00411,38,Male,Bachelor,High,Europe,Desktop,Gold,Social Media,441,18259.0,68.0,7
CUST00412,45,Non-binary,High School,High,North America,Desktop,Platinum,Referral,23,13377.69,55.9,11
CUST00413,44,Female,Bachelor,Medium-High,North America,Mobile,Silver,Social Media,483,26096.26,85.2,3
CUST00414,36,Non-binary,Associate,Low,North America,Desktop,Silver,Organic Search,210,12471.3,76.3,4
CUST00415,44,Male,Master,Medium,Europe,Desktop,Gold,Referral,64,42021.88,82.2,2
CUST00416,30,Female,Master,Medium-High,Europe,Mobile,Platinum,Social Media,524,102495.37,66.5,5
CUST00417,48,Male,Bachelor,Medium-High,Latin America,Mobile,Platinum,Paid Search,94,9549.36,51.9,10
CUST00418,42,Female,PhD,Medium,Europe,Desktop,Silver,Email,420,9335.99,92.3,8
CUST00419,27,Male,Associate,Medium,North America,Desktop,Gold,Email,29,13501.6,40.3,8
CUST00420,28,Female,Bachelor,Medium,North America,Desktop,Gold,Paid Search,329,15992.92,91.8,6
CUST00421,36,Male,Master,High,Asia-Pacific,Mobile,Gold,Organic Search,1095,72583.14,77.5,8
CUST00422,26,Female,Bachelor,Low,Latin America,Mobile,Silver,Organic Search,1095,4969.44,45.6,5
CUST00423,47,Female,Bachelor,Medium-High,North America,Mobile,Platinum,Direct,93,32325.97,76.6,5
CUST00424,37,Male,Bachelor,Medium-Low,Europe,Mobile,Silver,Direct,466,12174.21,39.0,4
CUST00425,31,Male,Master,Medium-High,Asia-Pacific,Desktop,Silver,Organic Search,280,9384.27,79.6,3
CUST00426,35,Female,Bachelor,Medium,Europe,Mobile,Gold,Referral,99,20080.39,60.0,2
CUST00427,49,Male,Associate,High,North America,Mobile,Silver,Display Ads,508,4351.79,89.8,1
CUST00428,33,Male,Bachelor,Medium-Low,North America,Tablet,Bronze,Referral,212,1785.13,80.9,3
CUST00429,24,Male,Bachelor,Medium,North America,Desktop,Bronze,Social Media,193,12879.44,90.8,2
CUST00430,45,Female,High School,Medium,North America,Mobile,Gold,Paid Search,218,23279.58,58.7,3
CUST00431,22,Female,Bachelor,Medium-Low,Middle East,Mobile,Bronze,Organic Search,195,20098.48,75.3,0
CUST00432,41,Male,Master,Low,North America,Mobile,Silver,Organic Search,647,8501.85,60.9,7
CUST00433,31,Male,PhD,Medium-Low,North America,Desktop,Gold,Organic Search,308,34287.95,33.5,1
CUST00434,32,Female,Master,Medium-High,North America,Mobile,Bronze,Display Ads,689,1931.27,83.8,2
CUST00435,38,Female,Bachelor,Medium-Low,Europe,Mobile,Silver,Paid Search,522,3424.94,95.2,2
CUST00436,34,Female,Master,Medium,North America,Mobile,Bronze,Referral,364,7749.1,32.2,1
CUST00437,36,Non-binary,Bachelor,Medium,North America,Tablet,Platinum,Email,89,60033.18,44.8,13
CUST00438,37,Female,Master,Medium,Asia-Pacific,Mobile,Gold,Organic Search,94,40846.16,61.9,7
CUST00439,32,Female,High School,Medium-High,Latin America,Mobile,Silver,Paid Search,256,10246.8,73.2,6
CUST00440,39,Female,Bachelor,Medium,Asia-Pacific,Mobile,Gold,Social Media,772,4783.32,54.3,6
CUST00441,31,Female,High School,Medium-High,North America,Mobile,Bronze,Display Ads,163,8649.63,46.4,3
CUST00442,23,Male,Bachelor,High,Europe,Mobile,Silver,Direct,376,6128.7,71.0,3
CUST00443,38,Female,Master,Medium-Low,Middle East,Desktop,Bronze,Social Media,351,1347.71,87.1,2
CUST00444,30,Male,Bachelor,Medium-High,Asia-Pacific,Desktop,Gold,Email,525,11202.5,47.0,6
CUST00445,38,Female,PhD,Low,Europe,Desktop,Bronze,Social Media,135,2587.09,38.4,4
CUST00446,46,Male,Associate,Medium,Europe,Desktop,Platinum,Social Media,205,40075.66,84.8,20
CUST00447,27,Male,Master,Medium,Europe,Mobile,Silver,Direct,406,1983.46,50.2,2
CUST00448,33,Male,High School,Low,Middle East,Mobile,Bronze,Social Media,189,4579.34,52.2,2
CUST00449,30,Male,PhD,Low,Europe,Desktop,Bronze,Organic Search,572,2122.8,31.1,2
CUST00450,42,Female,Associate,Medium,North America,Desktop,Silver,Organic Search,355,3416.12,66.8,4
CUST00451,37,Female,Bachelor,Medium,North America,Desktop,Gold,Paid Search,442,16481.25,45.1,9
CUST00452,42,Male,Master,High,North America,Desktop,Gold,Organic Search,45,9309.87,34.9,6
CUST00453,50,Female,Bachelor,Medium,Europe,Desktop,Platinum,Organic Search,29,43745.17,43.3,12
CUST00454,34,Female,Associate,Low,North America,Mobile,Gold,Social Media,259,31645.08,48.9,7
CUST00455,19,Male,Bachelor,Medium-Low,North America,Desktop,Silver,Social Media,649,19620.99,60.2,8
CUST00456,47,Male,Bachelor,Medium,Asia-Pacific,Desktop,Platinum,Social Media,152,37515.18,49.7,11
CUST00457,40,Male,Associate,Medium-Low,Europe,Mobile,Gold,Direct,48,40633.68,40.9,7
CUST00458,38,Female,Associate,Medium,Europe,Tablet,Silver,Organic Search,37,3738.87,97.1,10
CUST00459,29,Male,Associate,Medium,Europe,Mobile,Bronze,Organic Search,597,1811.89,69.9,1
CUST00460,31,Male,PhD,Medium,North America,Mobile,Bronze,Social Media,409,2312.14,59.0,1
CUST00461,38,Male,Master,Medium-High,Europe,Desktop,Gold,Social Media,474,32505.03,60.9,11
CUST00462,31,Male,Associate,Medium,Latin America,Desktop,Silver,Social Media,1,4076.02,47.4,6
CUST00463,39,Male,Bachelor,Medium-Low,Middle East,Mobile,Gold,Display Ads,151,18799.91,59.7,5
CUST00464,37,Female,Master,Medium,Asia-Pacific,Mobile,Platinum,Organic Search,748,20360.82,61.7,10
CUST00465,40,Male,Bachelor,Medium,Asia-Pacific,Desktop,Silver,Paid Search,156,18927.91,39.5,8
CUST00466,31,Female,High School,Medium-High,Asia-Pacific,Mobile,Silver,Organic Search,591,6823.84,88.0,8
CUST00467,29,Male,Associate,Medium-Low,North America,Desktop,Bronze,Social Media,25,2255.45,48.9,3
CUST00468,43,Female,Master,Medium,North America,Mobile,Platinum,Referral,170,103415.51,66.4,13
CUST00469,57,Male,Bachelor,Medium-High,Europe,Desktop,Platinum,Social Media,967,57027.55,99.5,6
CUST00470,43,Female,High School,High,Asia-Pacific,Mobile,Platinum,Referral,100,12692.19,32.4,10
CUST00471,50,Male,Bachelor,Medium-High,Asia-Pacific,Desktop,Platinum,Organic Search,238,13361.28,60.8,6
CUST00472,25,Female,Bachelor,Medium-Low,Europe,Mobile,Bronze,Social Media,212,3043.11,32.5,3
CUST00473,40,Female,PhD,Medium-Low,North America,Mobile,Bronze,Social Media,495,3600.91,67.4,1
CUST00474,26,Female,Bachelor,Medium-High,North America,Mobile,Silver,Social Media,4,12335.47,66.3,8
CUST00475,41,Female,Bachelor,Medium-Low,North America,Desktop,Silver,Direct,879,11760.94,89.2,6
CUST00476,34,Male,Bachelor,Medium,North America,Mobile,Gold,Direct,1095,32377.04,57.4,5
