SessionID,CustomerID,CampaignID,VisitDateTime,VisitDate,Device,Browser,TrafficSource,SessionDuration,PagesViewed,Bounce,Converted,RevenueGenerated,IsWeekend,IsEngaged
SES000202,CUST01907,CAM001722,2025-08-20 09:50:00,2025-08-20,Desktop,Chrome,Direct,78.54,3,1,0,0.0,0,0
SES000203,CUST00146,CAM003425,2025-04-25 01:39:00,2025-04-25,Tablet,Chrome,Social,174.92,5,0,1,330.19,0,1
SES000204,CUST01557,CAM009901,2025-12-21 13:39:00,2025-12-21,Desktop,Chrome,Referral,351.77,4,0,0,0.0,1,1
SES000205,CUST00025,CAM001875,2025-03-14 19:39:00,2025-03-14,Desktop,Firefox,Direct,19.67,1,1,0,0.0,0,0
SES000206,CUST04551,CAM008962,2025-03-28 15:54:00,2025-03-28,Mobile,Chrome,Social,29.0,2,0,0,0.0,0,0
SES000207,CUST03157,CAM007344,2025-03-11 16:42:00,2025-03-11,Mobile,Safari,Social,148.98,4,1,0,0.0,0,0
SES000208,CUST00588,CAM004602,2025-08-25 05:28:00,2025-08-25,Mobile,Firefox,Direct,145.0,5,0,0,0.0,0,1
SES000209,CUST00131,CAM001150,2026-03-15 21:39:00,2026-03-15,Tablet,Safari,Organic,269.13,4,1,0,0.0,1,0
SES000210,CUST02833,CAM009138,2026-06-10 14:07:00,2026-06-10,Desktop,Firefox,Paid,136.5,1,0,0,0.0,0,0
SES000211,CUST00802,CAM004054,2026-03-24 17:17:00,2026-03-24,Mobile,Firefox,Direct,138.63,2,0,0,0.0,0,0
SES000212,CUST01597,CAM000468,2026-01-16 16:06:00,2026-01-16,Mobile,Chrome,Paid,50.0,1,0,0,0.0,0,0
SES000213,CUST00840,CAM004165,2025-08-25 01:30:00,2025-08-25,Mobile,Chrome,Referral,103.1,1,0,0,0.0,0,0
SES000214,CUST00209,CAM003122,2026-02-27 01:42:00,2026-02-27,Desktop,Safari,Organic,71.6,1,0,0,0.0,0,0
SES000215,CUST04516,CAM002717,2025-01-06 15:55:00,2025-01-06,Mobile,Chrome,Organic,96.13,2,0,0,0.0,0,0
SES000216,CUST04954,CAM002630,2026-05-30 08:59:00,2026-05-30,Mobile,Chrome,Paid,205.17,1,0,0,0.0,1,0
SES000217,CUST02832,CAM001293,2026-05-10 09:13:00,2026-05-10,Desktop,Safari,Paid,171.65,1,1,1,263.04,1,0
SES000218,CUST01317,CAM003014,2026-07-30 01:11:00,2026-07-30,Mobile,Firefox,Organic,88.33,4,0,0,0.0,0,1
SES000219,CUST02679,CAM000619,2026-08-14 07:06:00,2026-08-14,Mobile,Chrome,Organic,16.1,1,1,0,0.0,0,0
SES000220,CUST00247,CAM001913,2025-06-24 11:36:00,2025-06-24,Mobile,Chrome,Direct,113.61,2,0,0,0.0,0,0
SES000221,CUST00743,CAM001524,2025-06-13 01:21:00,2025-06-13,Mobile,Chrome,Direct,170.47,3,1,0,0.0,0,0
SES000222,CUST02734,CAM001399,2025-02-19 17:04:00,2025-02-19,Mobile,Safari,Paid,173.83,1,0,0,0.0,0,0
SES000223,CUST01445,CAM008662,2025-06-30 01:58:00,2025-06-30,Mobile,Chrome,Paid,288.46,6,0,1,71.48,0,1
SES000224,CUST04333,CAM002501,2025-04-18 18:25:00,2025-04-18,Mobile,Chrome,Referral,75.86,3,1,0,0.0,0,0
SES000225,CUST03257,CAM006616,2025-10-30 04:53:00,2025-10-30,Mobile,Safari,Direct,129.28,3,0,1,143.83,0,1
SES000226,CUST02134,CAM006311,2026-02-12 21:26:00,2026-02-12,Desktop,Firefox,Paid,132.99,1,0,0,0.0,0,0
SES000227,CUST04958,CAM008510,2025-01-22 13:15:00,2025-01-22,Tablet,Safari,Paid,198.6,3,0,0,0.0,0,1
SES000228,CUST04521,CAM006852,2025-05-22 06:45:00,2025-05-22,Mobile,Chrome,Direct,52.17,1,0,0,0.0,0,0
SES000229,CUST01782,CAM007135,2025-03-24 13:53:00,2025-03-24,Mobile,Firefox,Direct,166.05,5,0,0,0.0,0,1
SES000230,CUST02324,CAM008917,2025-02-27 20:46:00,2025-02-27,Mobile,Chrome,Direct,116.67,3,0,0,0.0,0,1
SES000231,CUST03907,CAM000923,2025-07-07 21:27:00,2025-07-07,Mobile,Safari,Direct,327.31,2,0,0,0.0,0,0
SES000232,CUST03185,CAM002317,2026-02-15 10:37:00,2026-02-15,Mobile,Chrome,Paid,60.81,1,0,0,0.0,1,0
SES000233,CUST03665,CAM005262,2025-09-26 21:53:00,2025-09-26,Mobile,Safari,Paid,296.69,3,0,0,0.0,0,1
SES000234,CUST00806,CAM005020,2025-12-14 16:02:00,2025-12-14,Mobile,Chrome,Organic,118.41,2,0,1,223.9,1,0
SES000235,CUST03006,CAM004730,2026-01-16 17:37:00,2026-01-16,Desktop,Chrome,Organic,190.61,2,1,0,0.0,0,0
SES000236,CUST02960,CAM006788,2026-01-12 17:27:00,2026-01-12,Mobile,Chrome,Organic,53.51,1,0,0,0.0,0,0
SES000237,CUST03146,CAM004723,2025-08-10 03:17:00,2025-08-10,Mobile,Chrome,Social,170.95,4,0,0,0.0,1,1
SES000238,CUST04373,CAM003391,2026-06-25 00:42:00,2026-06-25,Mobile,Chrome,Social,90.03,2,1,0,0.0,0,0
SES000239,CUST02779,CAM008006,2025-06-21 05:41:00,2025-06-21,Desktop,Safari,Paid,389.57,4,1,0,0.0,1,0
SES000240,CUST00391,CAM006673,2025-05-03 14:02:00,2025-05-03,Mobile,Chrome,Paid,378.58,4,0,1,183.54,1,1
SES000241,CUST02796,CAM008781,2025-11-29 20:56:00,2025-11-29,Desktop,Firefox,Referral,91.79,2,0,0,0.0,1,0
SES000242,CUST03451,CAM000593,2026-03-03 17:12:00,2026-03-03,Mobile,Chrome,Social,288.61,3,0,1,173.51,0,1
SES000243,CUST02457,CAM001140,2026-06-21 19:53:00,2026-06-21,Desktop,Chrome,Social,246.75,5,0,0,0.0,1,1
SES000244,CUST03061,CAM007403,2026-03-16 21:18:00,2026-03-16,Mobile,Safari,Paid,415.0,5,0,0,0.0,0,1
SES000245,CUST01987,CAM006759,2026-07-12 07:43:00,2026-07-12,Desktop,Safari,Paid,173.33,2,0,0,0.0,1,0
SES000246,CUST00988,CAM006562,2026-04-11 23:50:00,2026-04-11,Desktop,Chrome,Paid,251.7,3,0,1,100.1,1,1
SES000247,CUST00914,CAM006948,2025-02-27 17:40:00,2025-02-27,Mobile,Chrome,Social,141.82,1,0,0,0.0,0,0
SES000248,CUST04488,CAM005178,2025-06-02 12:48:00,2025-06-02,Desktop,Safari,Direct,399.95,4,0,0,0.0,0,1
SES000249,CUST02135,CAM005864,2025-02-17 10:38:00,2025-02-17,Desktop,Safari,Social,140.71,3,1,0,0.0,0,0
SES000250,CUST03311,CAM007080,2025-03-20 17:46:00,2025-03-20,Desktop,Firefox,Referral,72.39,1,0,0,0.0,0,0
SES000251,CUST04298,CAM001368,2026-01-11 12:11:00,2026-01-11,Mobile,Firefox,Organic,473.63,5,0,0,0.0,1,1
SES000252,CUST04830,CAM001807,2025-04-16 22:05:00,2025-04-16,Mobile,Chrome,Organic,274.71,5,0,1,42.33,0,1
SES000253,CUST00122,CAM006415,2025-11-01 15:46:00,2025-11-01,Desktop,Chrome,Social,77.02,2,0,0,0.0,1,0
SES000254,CUST01529,CAM002405,2025-10-11 02:10:00,2025-10-11,Desktop,Chrome,Referral,124.04,5,0,0,0.0,1,1
SES000255,CUST00263,CAM001679,2025-10-10 00:26:00,2025-10-10,Mobile,Chrome,Organic,240.21,4,0,0,0.0,0,1
SES000256,CUST00704,CAM009229,2025-01-24 19:22:00,2025-01-24,Desktop,Chrome,Paid,10.0,1,0,0,0.0,0,0
SES000257,CUST01100,CAM009123,2026-06-30 14:43:00,2026-06-30,Mobile,Chrome,Organic,174.71,1,0,1,99.92,0,0
SES000258,CUST02653,CAM008689,2025-12-06 20:52:00,2025-12-06,Desktop,Firefox,Social,10.0,1,0,0,0.0,1,0
SES000259,CUST00007,CAM002568,2025-06-14 07:08:00,2025-06-14,Mobile,Chrome,Organic,285.41,2,1,0,0.0,1,0
SES000260,CUST01744,CAM005086,2025-02-28 00:27:00,2025-02-28,Mobile,Safari,Referral,228.17,3,0,0,0.0,0,1
SES000261,CUST03357,CAM007750,2025-03-12 23:17:00,2025-03-12,Tablet,Safari,Organic,237.57,4,0,0,0.0,0,1
SES000262,CUST01537,CAM000008,2025-08-29 16:23:00,2025-08-29,Mobile,Chrome,Paid,273.87,5,0,0,0.0,0,1
SES000263,CUST03587,CAM009167,2026-07-23 11:33:00,2026-07-23,Tablet,Chrome,Direct,51.83,1,0,0,0.0,0,0
SES000264,CUST04104,CAM009104,2026-06-19 06:43:00,2026-06-19,Desktop,Chrome,Direct,181.83,3,0,0,0.0,0,1
SES000265,CUST02014,CAM001174,2025-07-30 17:05:00,2025-07-30,Mobile,Chrome,Organic,415.57,3,0,1,120.19,0,1
SES000266,CUST03880,CAM003792,2025-06-03 02:14:00,2025-06-03,Desktop,Safari,Paid,211.04,10,0,0,0.0,0,1
SES000267,CUST02933,CAM009336,2025-02-01 14:26:00,2025-02-01,Desktop,Chrome,Paid,202.78,2,0,1,355.57,1,0
SES000268,CUST00423,CAM003584,2025-02-10 12:23:00,2025-02-10,Mobile,Chrome,Organic,161.51,1,1,0,0.0,0,0
SES000269,CUST02776,CAM008845,2025-10-01 09:47:00,2025-10-01,Mobile,Safari,Organic,66.96,1,0,0,0.0,0,0
SES000270,CUST01073,CAM004951,2025-09-04 18:25:00,2025-09-04,Tablet,Chrome,Paid,171.35,3,0,0,0.0,0,1
SES000271,CUST03974,CAM003613,2025-02-15 13:35:00,2025-02-15,Desktop,Firefox,Paid,22.53,1,0,0,0.0,1,0
SES000272,CUST01012,CAM005425,2025-07-18 00:25:00,2025-07-18,Mobile,Chrome,Organic,192.72,4,0,0,0.0,0,1
SES000273,CUST00105,CAM000538,2025-03-28 14:12:00,2025-03-28,Desktop,Firefox,Social,600.0,9,0,0,0.0,0,1
SES000274,CUST01698,CAM008542,2025-06-04 20:42:00,2025-06-04,Mobile,Chrome,Social,361.57,4,0,0,0.0,0,1
SES000275,CUST01530,CAM007394,2026-05-18 13:09:00,2026-05-18,Tablet,Chrome,Organic,283.05,2,0,0,0.0,0,0
SES000276,CUST03637,CAM009706,2025-01-12 16:09:00,2025-01-12,Desktop,Chrome,Social,63.16,2,0,0,0.0,1,0
SES000277,CUST03291,CAM004336,2026-03-14 17:20:00,2026-03-14,Desktop,Chrome,Organic,249.48,4,0,1,185.17,1,1
SES000278,CUST03363,CAM003218,2025-09-05 05:20:00,2025-09-05,Mobile,Chrome,Paid,88.84,2,1,0,0.0,0,0
SES000279,CUST02019,CAM007925,2025-08-20 22:28:00,2025-08-20,Desktop,Chrome,Referral,166.98,3,0,0,0.0,0,1
SES000280,CUST04967,CAM004017,2025-07-13 03:32:00,2025-07-13,Desktop,Safari,Organic,211.43,3,0,1,306.81,1,1
SES000281,CUST01241,CAM005432,2025-09-16 07:58:00,2025-09-16,Mobile,Safari,Referral,131.85,2,0,0,0.0,0,0
SES000282,CUST00799,CAM008027,2026-02-01 04:10:00,2026-02-01,Desktop,Safari,Organic,160.63,3,1,0,0.0,1,0
SES000283,CUST01629,CAM000406,2026-05-11 12:44:00,2026-05-11,Mobile,Firefox,Organic,120.41,4,0,0,0.0,0,1
SES000284,CUST03105,CAM006344,2025-04-09 04:33:00,2025-04-09,Tablet,Safari,Referral,98.82,2,0,0,0.0,0,0
SES000285,CUST01412,CAM003852,2026-01-31 21:03:00,2026-01-31,Tablet,Chrome,Paid,278.64,6,0,0,0.0,1,1
SES000286,CUST01145,CAM009251,2026-05-28 06:31:00,2026-05-28,Mobile,Chrome,Organic,85.86,1,0,0,0.0,0,0
SES000287,CUST03456,CAM000078,2025-09-04 14:30:00,2025-09-04,Desktop,Chrome,Paid,501.92,7,0,0,0.0,0,1
SES000288,CUST00301,CAM001568,2025-05-31 15:36:00,2025-05-31,Mobile,Chrome,Direct,178.66,2,0,0,0.0,1,0
SES000289,CUST01646,CAM004532,2025-08-19 04:57:00,2025-08-19,Mobile,Safari,Referral,93.84,1,1,1,154.35,0,0
SES000290,CUST00130,CAM004257,2026-04-29 17:32:00,2026-04-29,Mobile,Safari,Social,49.12,1,0,0,0.0,0,0
SES000291,CUST00247,CAM009321,2026-05-01 21:24:00,2026-05-01,Tablet,Chrome,Social,155.17,2,0,0,0.0,0,0
SES000292,CUST01579,CAM002560,2025-04-19 01:20:00,2025-04-19,Mobile,Safari,Paid,45.73,4,0,0,0.0,1,0
SES000293,CUST04340,CAM002105,2025-03-22 06:35:00,2025-03-22,Mobile,Chrome,Organic,174.95,1,1,0,0.0,1,0
SES000294,CUST04093,CAM008513,2025-10-06 16:00:00,2025-10-06,Mobile,Chrome,Direct,78.07,3,1,0,0.0,0,0
SES000295,CUST02861,CAM009676,2026-06-14 06:48:00,2026-06-14,Desktop,Firefox,Social,600.0,4,0,0,0.0,1,1
SES000296,CUST02217,CAM009671,2025-07-23 01:42:00,2025-07-23,Mobile,Chrome,Organic,42.12,1,0,1,177.05,0,0
SES000297,CUST02571,CAM007657,2026-03-26 09:14:00,2026-03-26,Desktop,Edge,Organic,195.84,2,1,0,0.0,0,0
SES000298,CUST04223,CAM000300,2026-02-20 02:02:00,2026-02-20,Mobile,Edge,Organic,219.79,2,1,0,0.0,0,0
SES000299,CUST01837,CAM002148,2026-06-20 05:03:00,2026-06-20,Desktop,Chrome,Paid,46.81,1,0,1,61.6,1,0
SES000300,CUST04966,CAM006355,2026-08-12 19:01:00,2026-08-12,Mobile,Safari,Direct,194.08,5,0,0,0.0,0,1
SES000301,CUST01670,CAM004703,2026-06-07 06:52:00,2026-06-07,Desktop,Safari,Paid,475.36,3,1,0,0.0,1,0
SES000302,CUST03533,CAM008679,2025-04-01 13:05:00,2025-04-01,Mobile,Firefox,Social,124.02,2,0,0,0.0,0,0
SES000303,CUST02162,CAM002622,2025-10-27 17:22:00,2025-10-27,Mobile,Chrome,Organic,288.59,3,0,0,0.0,0,1
SES000304,CUST03050,CAM009436,2025-08-12 15:30:00,2025-08-12,Desktop,Firefox,Direct,102.51,3,0,1,113.76,0,1
SES000305,CUST00449,CAM000215,2025-04-21 17:58:00,2025-04-21,Desktop,Chrome,Social,156.31,3,0,0,0.0,0,1
SES000306,CUST01556,CAM006412,2026-05-17 20:48:00,2026-05-17,Mobile,Firefox,Referral,275.39,1,1,0,0.0,1,0
SES000307,CUST00692,CAM000118,2025-02-16 12:55:00,2025-02-16,Tablet,Chrome,Direct,158.43,2,0,0,0.0,1,0
SES000308,CUST00120,CAM006308,2025-09-05 19:07:00,2025-09-05,Desktop,Chrome,Paid,79.75,1,1,1,179.9,0,0
SES000309,CUST00083,CAM008400,2026-02-16 15:37:00,2026-02-16,Mobile,Edge,Paid,128.58,4,0,0,0.0,0,1
SES000310,CUST00377,CAM006196,2026-03-02 19:24:00,2026-03-02,Mobile,Firefox,Social,320.74,3,0,0,0.0,0,1
SES000311,CUST02904,CAM000331,2026-05-10 02:45:00,2026-05-10,Desktop,Chrome,Social,169.44,2,0,0,0.0,1,0
SES000312,CUST01753,CAM005714,2025-04-25 03:42:00,2025-04-25,Tablet,Chrome,Organic,29.17,1,1,0,0.0,0,0
SES000313,CUST00949,CAM006844,2025-11-29 00:59:00,2025-11-29,Mobile,Chrome,Organic,117.24,1,0,0,0.0,1,0
SES000314,CUST04622,CAM001659,2025-06-30 17:49:00,2025-06-30,Mobile,Chrome,Organic,109.53,1,1,1,52.45,0,0
SES000315,CUST01125,CAM006862,2026-05-10 18:19:00,2026-05-10,Mobile,Chrome,Direct,113.85,1,0,0,0.0,1,0
SES000316,CUST04767,CAM009412,2025-12-28 08:48:00,2025-12-28,Mobile,Chrome,Referral,339.38,1,0,0,0.0,1,0
SES000317,CUST03257,CAM002325,2025-03-03 09:37:00,2025-03-03,Mobile,Firefox,Organic,75.2,3,0,0,0.0,0,1
SES000318,CUST00487,CAM002966,2025-07-23 02:25:00,2025-07-23,Mobile,Chrome,Paid,137.96,3,1,0,0.0,0,0
SES000319,CUST02488,CAM009297,2026-08-04 09:43:00,2026-08-04,Desktop,Edge,Paid,172.53,1,0,0,0.0,0,0
SES000320,CUST04459,CAM003881,2026-04-29 01:10:00,2026-04-29,Desktop,Chrome,Organic,130.37,2,0,0,0.0,0,0
SES000321,CUST03816,CAM004043,2025-11-24 18:22:00,2025-11-24,Desktop,Chrome,Paid,271.98,4,0,0,0.0,0,1
SES000322,CUST02985,CAM005761,2025-09-26 00:42:00,2025-09-26,Mobile,Chrome,Organic,324.45,7,0,0,0.0,0,1
SES000323,CUST03153,CAM005299,2025-10-05 18:22:00,2025-10-05,Mobile,Chrome,Referral,211.7,1,0,0,0.0,1,0
SES000324,CUST01794,CAM008548,2026-05-12 18:02:00,2026-05-12,Mobile,Chrome,Referral,58.83,2,0,0,0.0,0,0
SES000325,CUST02668,CAM002175,2025-05-19 22:57:00,2025-05-19,Mobile,Chrome,Organic,135.91,1,0,0,0.0,0,0
SES000326,CUST04134,CAM006807,2026-06-25 02:57:00,2026-06-25,Desktop,Safari,Organic,53.75,2,0,0,0.0,0,0
SES000327,CUST04544,CAM008982,2026-05-21 19:02:00,2026-05-21,Desktop,Safari,Organic,115.56,2,1,0,0.0,0,0
SES000328,CUST00215,CAM009606,2025-12-09 01:39:00,2025-12-09,Tablet,Safari,Direct,309.49,2,0,0,0.0,0,0
SES000329,CUST00859,CAM006485,2025-01-13 18:11:00,2025-01-13,Desktop,Chrome,Social,483.71,2,0,0,0.0,0,0
SES000330,CUST03343,CAM005174,2025-01-16 17:51:00,2025-01-16,Mobile,Firefox,Direct,65.25,1,0,0,0.0,0,0
SES000331,CUST03949,CAM003537,2025-11-21 21:15:00,2025-11-21,Desktop,Chrome,Direct,214.99,1,0,0,0.0,0,0
SES000332,CUST02569,CAM009369,2025-07-05 13:28:00,2025-07-05,Mobile,Firefox,Paid,56.57,3,0,0,0.0,1,0
SES000333,CUST00521,CAM003311,2025-07-21 23:20:00,2025-07-21,Mobile,Safari,Organic,77.75,2,1,0,0.0,0,0
SES000334,CUST02493,CAM001821,2025-10-10 19:24:00,2025-10-10,Mobile,Safari,Organic,304.34,4,0,0,0.0,0,1
SES000335,CUST04534,CAM003167,2025-09-30 13:39:00,2025-09-30,Mobile,Chrome,Organic,247.5,1,1,0,0.0,0,0
SES000336,CUST02642,CAM007297,2025-02-22 02:42:00,2025-02-22,Tablet,Firefox,Direct,111.24,1,1,0,0.0,1,0
SES000337,CUST00500,CAM000181,2026-01-23 21:49:00,2026-01-23,Mobile,Firefox,Paid,381.22,4,0,0,0.0,0,1
SES000338,CUST02531,CAM007259,2025-03-16 06:24:00,2025-03-16,Desktop,Safari,Organic,72.08,1,0,0,0.0,1,0
SES000339,CUST00259,CAM001409,2025-08-31 16:16:00,2025-08-31,Desktop,Chrome,Paid,53.92,1,1,0,0.0,1,0
SES000340,CUST03944,CAM008034,2026-01-06 23:05:00,2026-01-06,Mobile,Chrome,Organic,140.68,4,0,0,0.0,0,1
SES000341,CUST00513,CAM009326,2025-12-20 07:38:00,2025-12-20,Mobile,Safari,Paid,315.09,2,0,0,0.0,1,0
SES000342,CUST02510,CAM000042,2026-01-02 09:57:00,2026-01-02,Desktop,Safari,Social,503.98,5,0,1,209.26,0,1
SES000343,CUST03095,CAM005468,2025-08-01 14:13:00,2025-08-01,Mobile,Chrome,Direct,135.33,2,0,0,0.0,0,0
SES000344,CUST03260,CAM005896,2026-03-20 00:46:00,2026-03-20,Desktop,Chrome,Direct,92.21,1,1,0,0.0,0,0
SES000345,CUST03723,CAM002996,2025-07-18 14:52:00,2025-07-18,Tablet,Safari,Organic,356.44,1,0,0,0.0,0,0
SES000346,CUST00064,CAM005000,2026-06-30 14:43:00,2026-06-30,Desktop,Firefox,Paid,76.79,1,1,0,0.0,0,0
SES000347,CUST00373,CAM003580,2025-08-27 13:07:00,2025-08-27,Mobile,Edge,Paid,77.27,2,0,0,0.0,0,0
SES000348,CUST01429,CAM004569,2025-06-29 05:42:00,2025-06-29,Desktop,Firefox,Direct,509.05,2,0,0,0.0,1,0
SES000349,CUST04602,CAM009559,2025-12-03 22:54:00,2025-12-03,Mobile,Chrome,Paid,19.93,2,0,0,0.0,0,0
SES000350,CUST03707,CAM000396,2025-01-31 04:47:00,2025-01-31,Mobile,Chrome,Organic,276.09,7,0,0,0.0,0,1
SES000351,CUST02218,CAM008482,2026-05-23 09:48:00,2026-05-23,Mobile,Safari,Social,146.32,1,0,0,0.0,1,0
SES000352,CUST00622,CAM001876,2026-01-31 06:17:00,2026-01-31,Desktop,Chrome,Direct,125.13,3,1,0,0.0,1,0
SES000353,CUST00365,CAM004865,2026-08-05 19:04:00,2026-08-05,Mobile,Edge,Direct,273.99,3,0,0,0.0,0,1
SES000354,CUST00463,CAM000493,2025-11-14 22:45:00,2025-11-14,Mobile,Safari,Organic,222.91,3,0,0,0.0,0,1
SES000355,CUST03988,CAM004461,2026-05-04 14:33:00,2026-05-04,Desktop,Safari,Paid,311.61,3,0,0,0.0,0,1
SES000356,CUST00319,CAM002739,2025-05-09 16:35:00,2025-05-09,Mobile,Firefox,Paid,143.52,2,0,0,0.0,0,0
SES000357,CUST01744,CAM002764,2025-08-17 06:23:00,2025-08-17,Desktop,Firefox,Direct,35.69,1,1,0,0.0,1,0
SES000358,CUST00324,CAM001849,2026-02-09 11:59:00,2026-02-09,Desktop,Chrome,Direct,324.48,1,1,0,0.0,0,0
SES000359,CUST03032,CAM004561,2025-11-22 16:56:00,2025-11-22,Mobile,Chrome,Organic,149.88,2,1,0,0.0,1,0
SES000360,CUST00259,CAM003636,2026-05-24 01:54:00,2026-05-24,Desktop,Chrome,Direct,220.12,3,0,0,0.0,1,1
SES000361,CUST04630,CAM003737,2026-01-22 18:32:00,2026-01-22,Tablet,Firefox,Paid,20.03,1,1,0,0.0,0,0
SES000362,CUST02421,CAM006158,2026-07-14 13:11:00,2026-07-14,Mobile,Firefox,Social,568.61,8,1,0,0.0,0,0
SES000363,CUST01863,CAM001978,2025-02-20 23:47:00,2025-02-20,Mobile,Safari,Direct,100.13,5,0,0,0.0,0,1
SES000364,CUST03386,CAM004047,2025-09-28 02:42:00,2025-09-28,Mobile,Firefox,Organic,249.1,3,1,0,0.0,1,0
SES000365,CUST01601,CAM002479,2025-05-13 10:00:00,2025-05-13,Desktop,Chrome,Paid,241.76,2,1,0,0.0,0,0
SES000366,CUST00651,CAM000635,2026-04-06 15:23:00,2026-04-06,Mobile,Firefox,Organic,204.41,2,1,0,0.0,0,0
SES000367,CUST04023,CAM007998,2026-03-07 09:29:00,2026-03-07,Mobile,Chrome,Social,311.81,1,1,0,0.0,1,0
SES000368,CUST03999,CAM008506,2025-12-06 20:18:00,2025-12-06,Tablet,Chrome,Organic,287.06,1,1,0,0.0,1,0
SES000369,CUST04144,CAM000755,2025-06-14 16:25:00,2025-06-14,Desktop,Chrome,Paid,161.62,1,0,0,0.0,1,0
SES000370,CUST02211,CAM008887,2025-06-25 00:57:00,2025-06-25,Mobile,Safari,Direct,156.83,2,0,0,0.0,0,0
SES000371,CUST02250,CAM000017,2025-06-11 08:59:00,2025-06-11,Mobile,Safari,Social,526.69,4,0,0,0.0,0,1
SES000372,CUST01560,CAM000147,2026-06-06 09:38:00,2026-06-06,Mobile,Chrome,Paid,292.12,7,0,0,0.0,1,1
SES000373,CUST02635,CAM000974,2025-04-09 16:46:00,2025-04-09,Tablet,Firefox,Social,177.4,1,0,0,0.0,0,0
SES000374,CUST04008,CAM008098,2025-02-12 09:29:00,2025-02-12,Desktop,Chrome,Organic,65.62,2,0,0,0.0,0,0
SES000375,CUST03349,CAM001053,2025-10-26 19:19:00,2025-10-26,Tablet,Chrome,Organic,118.03,1,1,0,0.0,1,0
SES000376,CUST00093,CAM007827,2026-04-22 10:15:00,2026-04-22,Mobile,Firefox,Social,18.04,2,1,0,0.0,0,0
SES000377,CUST02174,CAM008555,2025-08-18 21:39:00,2025-08-18,Desktop,Chrome,Organic,181.58,1,0,0,0.0,0,0
SES000378,CUST02389,CAM005067,2025-01-20 14:13:00,2025-01-20,Mobile,Firefox,Direct,32.78,1,1,0,0.0,0,0
SES000379,CUST02422,CAM008509,2025-05-19 19:34:00,2025-05-19,Desktop,Chrome,Direct,226.01,6,0,0,0.0,0,1
SES000380,CUST02561,CAM006543,2025-10-02 23:18:00,2025-10-02,Mobile,Chrome,Social,335.74,1,1,0,0.0,0,0
SES000381,CUST03550,CAM001457,2025-10-30 15:15:00,2025-10-30,Desktop,Chrome,Paid,269.26,6,0,0,0.0,0,1
SES000382,CUST00989,CAM004674,2026-07-12 05:45:00,2026-07-12,Mobile,Chrome,Paid,222.68,1,0,0,0.0,1,0
SES000383,CUST02151,CAM002999,2026-06-04 15:53:00,2026-06-04,Mobile,Firefox,Organic,112.62,3,1,0,0.0,0,0
SES000384,CUST01752,CAM007688,2025-12-15 14:34:00,2025-12-15,Mobile,Safari,Organic,370.44,1,0,0,0.0,0,0
SES000385,CUST04297,CAM003069,2025-10-27 13:03:00,2025-10-27,Mobile,Chrome,Social,214.64,3,0,0,0.0,0,1
SES000386,CUST00750,CAM006463,2026-05-26 02:51:00,2026-05-26,Desktop,Safari,Organic,400.77,5,0,1,142.16,0,1
SES000387,CUST03165,CAM004339,2025-07-02 14:18:00,2025-07-02,Mobile,Chrome,Referral,103.93,2,0,0,0.0,0,0
SES000388,CUST01281,CAM000091,2025-07-13 18:23:00,2025-07-13,Desktop,Chrome,Organic,494.63,4,0,1,152.3,1,1
SES000389,CUST00953,CAM009961,2025-12-01 06:57:00,2025-12-01,Mobile,Edge,Social,111.07,2,1,0,0.0,0,0
SES000390,CUST02465,CAM007747,2026-03-11 00:15:00,2026-03-11,Mobile,Chrome,Organic,171.2,1,0,0,0.0,0,0
SES000391,CUST03875,CAM007368,2025-12-17 19:33:00,2025-12-17,Desktop,Safari,Organic,600.0,6,0,0,0.0,0,1
SES000392,CUST03491,CAM006290,2025-03-14 20:55:00,2025-03-14,Mobile,Safari,Organic,284.78,4,0,1,105.59,0,1
SES000393,CUST02394,CAM004811,2025-11-19 14:01:00,2025-11-19,Mobile,Safari,Social,318.71,6,0,1,102.76,0,1
SES000394,CUST03977,CAM003808,2026-04-17 01:56:00,2026-04-17,Desktop,Chrome,Direct,91.49,1,1,1,230.54,0,0
SES000395,CUST04844,CAM005373,2025-08-09 08:41:00,2025-08-09,Mobile,Firefox,Paid,139.81,1,0,0,0.0,1,0
SES000396,CUST02172,CAM006625,2026-06-20 13:47:00,2026-06-20,Mobile,Chrome,Organic,85.11,1,0,0,0.0,1,0
SES000397,CUST02767,CAM003182,2026-07-22 14:25:00,2026-07-22,Desktop,Chrome,Organic,229.11,1,0,0,0.0,0,0
SES000398,CUST01601,CAM003525,2025-10-15 01:06:00,2025-10-15,Mobile,Chrome,Social,43.65,2,1,0,0.0,0,0
SES000399,CUST04752,CAM009286,2025-02-25 00:11:00,2025-02-25,Desktop,Chrome,Organic,187.66,2,0,0,0.0,0,0
SES000400,CUST00197,CAM008878,2026-03-10 02:42:00,2026-03-10,Mobile,Safari,Organic,52.71,1,1,0,0.0,0,0
SES000401,CUST01223,CAM009498,2026-01-17 14:29:00,2026-01-17,Desktop,Safari,Social,133.31,2,1,0,0.0,1,0
SES000402,CUST00633,CAM004223,2026-05-01 21:52:00,2026-05-01,Desktop,Firefox,Paid,177.29,2,0,0,0.0,0,0
SES000403,CUST02708,CAM004503,2026-02-25 01:16:00,2026-02-25,Desktop,Chrome,Direct,142.59,2,0,0,0.0,0,0
